date,region,cases,recovered,deceased,population,active,active_per_10k,deceased_per_million,suceptible,removed
2020-06-18,Beni,3326,53,167,480308,3106,64.6668387784505,347.6935632968845,476982,220
2020-06-17,Beni,3128,51,163,480308,2914,60.66940379922883,339.36557375683935,477180,214
2020-06-16,Beni,2994,48,163,480308,2783,57.94198722486404,339.36557375683935,477314,211
2020-06-15,Beni,2962,46,159,480308,2757,57.400667904761114,331.03758421679424,477346,205
2020-06-14,Beni,2954,46,152,480308,2756,57.379847930911,316.46360252171525,477354,198
2020-06-13,Beni,2944,46,148,480308,2750,57.25492808781032,308.1356129816701,477364,194
2020-06-12,Beni,2927,44,139,480308,2744,57.13000824470964,289.3976365165685,477381,183
2020-06-11,Beni,2809,35,137,480308,2637,54.90227104274757,285.23364174654597,477499,172
2020-06-10,Beni,2778,34,131,480308,2613,54.40259167034486,272.74165743647825,477530,165
2020-06-09,Beni,2692,26,126,480308,2540,52.88273357928662,262.33167051142186,477616,152
2020-06-08,Beni,2511,22,121,480308,2368,49.301698077067215,251.92168358636542,477797,143
2020-06-07,Beni,2511,22,121,480308,2368,49.301698077067215,251.92168358636542,477797,143
2020-06-06,Beni,2472,16,118,480308,2338,48.67709886156383,245.67569143133156,477836,134
2020-06-05,Beni,2428,15,114,480308,2299,47.86511988140943,237.34770189128642,477880,129
2020-06-04,Beni,2278,14,109,480308,2155,44.86704364699318,226.93771496623,478030,123
2020-06-03,Beni,2101,10,104,480308,1987,41.36928804017422,216.5277280411736,478207,114
2020-06-02,Beni,1965,8,98,480308,1859,38.70433138735978,204.03574373110587,478343,106
2020-06-01,Beni,1885,8,92,480308,1785,37.163653322451424,191.54375942103817,478423,100
2020-05-31,Beni,1809,8,92,480308,1709,35.58133530984285,191.54375942103817,478499,100
2020-05-30,Beni,1707,8,89,480308,1610,33.52015789868168,185.2977672660043,478601,97
2020-05-29,Beni,1576,8,86,480308,1482,30.855201245867235,179.05177511097045,478732,94
2020-05-28,Beni,1506,8,84,480308,1414,29.43944302405956,174.8877803409479,478802,92
2020-05-27,Beni,1355,8,80,480308,1267,26.378906868092972,166.55979080090276,478953,88
2020-05-26,Beni,1242,8,77,480308,1157,24.088709744580562,160.3137986458689,479066,85
2020-05-25,Beni,1142,7,72,480308,1063,22.13163220266995,149.90381172081248,479166,79
2020-05-24,Beni,1097,4,71,480308,1022,21.278013274815326,147.8218143358012,479211,75
2020-05-23,Beni,1097,4,67,480308,1026,21.361293170215777,139.49382479575607,479211,71
2020-05-22,Beni,1015,4,66,480308,945,19.67487528835664,137.41182741074476,479293,70
2020-05-21,Beni,902,4,57,480308,841,17.509598007944902,118.67385094564321,479406,61
2020-05-20,Beni,833,4,54,480308,775,16.135479733837453,112.42785879060936,479475,58
2020-05-19,Beni,679,4,47,480308,628,13.074943577870867,97.85387709553036,479629,51
2020-05-18,Beni,581,4,41,480308,536,11.159505983660484,85.36189278546266,479727,45
2020-05-17,Beni,551,4,40,480308,507,10.555726742007211,83.27989540045138,479757,44
2020-05-16,Beni,551,4,39,480308,508,10.576546715857324,81.19789801544009,479757,43
2020-05-15,Beni,548,4,39,480308,505,10.514086794306987,81.19789801544009,479760,43
2020-05-14,Beni,509,1,35,480308,473,9.847847631103376,72.86990847539495,479799,36
2020-05-13,Beni,436,1,29,480308,406,8.452909383145816,60.37792416532725,479872,30
2020-05-12,Beni,389,1,26,480308,362,7.53683053374085,54.1319320102934,479919,27
2020-05-11,Beni,389,1,25,480308,363,7.557650507590963,52.04993462528211,479919,26
2020-05-10,Beni,314,1,23,480308,290,6.037792416532725,47.885939855259544,479994,24
2020-05-09,Beni,312,1,23,480308,288,5.996152468832499,47.885939855259544,479996,24
2020-05-08,Beni,312,1,19,480308,292,6.07943236423295,39.557950315214406,479996,20
2020-05-07,Beni,231,0,16,480308,215,4.476294377774262,33.31195816018055,480077,16
2020-05-06,Beni,212,0,8,480308,204,4.24727466542302,16.655979080090276,480096,8
2020-05-05,Beni,212,0,7,480308,205,4.268094639273133,14.573981695078992,480096,7
2020-05-04,Beni,212,0,6,480308,206,4.288914613123246,12.491984310067707,480096,6
2020-05-03,Beni,212,0,6,480308,206,4.288914613123246,12.491984310067707,480096,6
2020-05-02,Beni,191,0,4,480308,187,3.893335109971102,8.327989540045138,480117,4
2020-05-01,Beni,83,0,1,480308,82,1.7072378557092531,2.0819973850112845,480225,1
2020-04-30,Beni,67,0,1,480308,66,1.3741182741074478,2.0819973850112845,480241,1
2020-04-29,Beni,67,0,1,480308,66,1.3741182741074478,2.0819973850112845,480241,1
2020-04-28,Beni,63,0,1,480308,62,1.2908383787069964,2.0819973850112845,480245,1
2020-04-27,Beni,62,0,1,480308,61,1.2700184048568834,2.0819973850112845,480246,1
2020-04-26,Beni,57,0,1,480308,56,1.1659185356063193,2.0819973850112845,480251,1
2020-04-25,Beni,39,0,1,480308,38,0.791159006304288,2.0819973850112845,480269,1
2020-04-24,Beni,33,0,1,480308,32,0.666239163203611,2.0819973850112845,480275,1
2020-04-23,Beni,2,0,1,480308,1,0.020819973850112843,2.0819973850112845,480306,1
2020-04-22,Beni,2,0,1,480308,1,0.020819973850112843,2.0819973850112845,480306,1
2020-04-21,Beni,2,0,1,480308,1,0.020819973850112843,2.0819973850112845,480306,1
2020-04-20,Beni,2,0,0,480308,2,0.04163994770022569,0.0,480306,0
2020-04-19,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-18,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-17,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-16,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-15,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-14,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-13,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-12,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-11,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-10,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-09,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-08,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-07,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-06,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-05,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-04,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-03,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-02,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-04-01,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-03-31,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-03-30,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-03-29,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-03-28,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-03-27,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-03-26,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-03-25,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-03-24,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-03-23,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-03-22,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-03-21,Beni,0,0,0,480308,0,0.0,0.0,480308,0
2020-07-20,Pando,1212,86,98,154355,1028,66.59972142139873,634.9000680250073,153143,184
2020-07-19,Pando,1204,78,94,154355,1032,66.85886430630688,608.9857795341907,153151,172
2020-07-18,Pando,1178,78,94,154355,1006,65.17443555440381,608.9857795341907,153177,172
2020-07-17,Pando,1057,57,87,154355,913,59.14936348028895,563.6357746752616,153298,144
2020-07-16,Pando,1045,47,83,154355,915,59.27893492274303,537.721486184445,153310,130
2020-07-15,Pando,1045,40,78,154355,927,60.05636357746753,505.32862557092415,153310,118
2020-07-14,Pando,1045,37,69,154355,939,60.833792232192025,447.02147646658676,153310,106
2020-07-13,Pando,1045,19,65,154355,961,62.25907809918694,421.10718797577016,153310,84
2020-07-12,Pando,1045,14,57,154355,974,63.10129247513848,369.2786109941369,153310,71
2020-07-11,Pando,1026,14,56,154355,956,61.93514949305173,362.8000388714327,153329,70
2020-07-10,Pando,1026,14,56,154355,956,61.93514949305173,362.8000388714327,153329,70
2020-07-09,Pando,1026,14,54,154355,958,62.06472093550582,349.8428946260244,153329,68
2020-07-08,Pando,1026,14,54,154355,958,62.06472093550582,349.8428946260244,153329,68
2020-07-07,Pando,1026,14,54,154355,958,62.06472093550582,349.8428946260244,153329,68
2020-07-06,Pando,1006,14,54,154355,938,60.769006510964985,349.8428946260244,153349,68
2020-07-05,Pando,934,14,53,154355,867,56.16922030384503,343.3643225033203,153421,67
2020-07-04,Pando,808,14,53,154355,741,48.006219429237795,343.3643225033203,153547,67
2020-07-03,Pando,717,14,48,154355,655,42.43464740371222,310.9714618897995,153638,62
2020-07-02,Pando,713,14,47,154355,652,42.2402902400311,304.49288976709533,153642,61
2020-07-01,Pando,636,14,37,154355,585,37.89964691781931,239.70716854005377,153719,51
2020-06-30,Pando,568,14,27,154355,527,34.142075086650905,174.9214473130122,153787,41
2020-06-29,Pando,568,14,25,154355,529,34.271646529104984,161.9643030676039,153787,39
2020-06-28,Pando,567,14,25,154355,528,34.206860807877945,161.9643030676039,153788,39
2020-06-27,Pando,567,14,23,154355,530,34.336432250332024,149.00715882219558,153788,37
2020-06-26,Pando,562,14,22,154355,526,34.07728936542386,142.52858669949143,153793,36
2020-06-25,Pando,513,14,20,154355,479,31.03236046775291,129.57144245408313,153842,34
2020-06-24,Pando,507,14,18,154355,475,30.77321758284474,116.61429820867481,153848,32
2020-06-23,Pando,505,14,16,154355,475,30.77321758284474,103.6571539632665,153850,30
2020-06-22,Pando,496,14,16,154355,466,30.190146091801367,103.6571539632665,153859,30
2020-06-21,Pando,482,14,12,154355,456,29.54228887953095,77.74286547244988,153873,26
2020-06-20,Pando,476,14,12,154355,450,29.153574552168703,77.74286547244988,153879,26
2020-06-19,Pando,425,13,12,154355,400,25.914288490816624,77.74286547244988,153930,25
2020-06-18,Pando,409,13,12,154355,384,24.87771695118396,77.74286547244988,153946,25
2020-06-17,Pando,386,12,11,154355,363,23.517216805416087,71.26429334974571,153969,23
2020-06-16,Pando,315,12,8,154355,295,19.11178776197726,51.82857698163325,154040,20
2020-06-15,Pando,307,12,6,154355,289,18.72307343461501,38.87143273622494,154048,18
2020-06-14,Pando,286,12,6,154355,268,17.362573288847138,38.87143273622494,154069,18
2020-06-13,Pando,267,12,6,154355,249,16.131644585533348,38.87143273622494,154088,18
2020-06-12,Pando,238,12,6,154355,220,14.252858669949143,38.87143273622494,154117,18
2020-06-11,Pando,175,12,6,154355,157,10.171358232645526,38.87143273622494,154180,18
2020-06-10,Pando,130,12,4,154355,114,7.385572219882738,25.914288490816624,154225,16
2020-06-09,Pando,94,12,4,154355,78,5.053286255709241,25.914288490816624,154261,16
2020-06-08,Pando,65,12,3,154355,50,3.239286061352078,19.43571636811247,154290,15
2020-06-07,Pando,65,12,3,154355,50,3.239286061352078,19.43571636811247,154290,15
2020-06-06,Pando,47,11,2,154355,34,2.202714521719413,12.957144245408312,154308,13
2020-06-05,Pando,23,11,2,154355,10,0.6478572122704156,12.957144245408312,154332,13
2020-06-04,Pando,23,11,2,154355,10,0.6478572122704156,12.957144245408312,154332,13
2020-06-03,Pando,23,11,2,154355,10,0.6478572122704156,12.957144245408312,154332,13
2020-06-02,Pando,14,11,1,154355,2,0.1295714424540831,6.478572122704156,154341,12
2020-06-01,Pando,14,11,1,154355,2,0.1295714424540831,6.478572122704156,154341,12
2020-05-31,Pando,14,11,1,154355,2,0.1295714424540831,6.478572122704156,154341,12
2020-05-30,Pando,14,11,1,154355,2,0.1295714424540831,6.478572122704156,154341,12
2020-05-29,Pando,14,11,1,154355,2,0.1295714424540831,6.478572122704156,154341,12
2020-05-28,Pando,13,7,1,154355,5,0.3239286061352078,6.478572122704156,154342,8
2020-05-27,Pando,13,7,1,154355,5,0.3239286061352078,6.478572122704156,154342,8
2020-05-26,Pando,13,7,1,154355,5,0.3239286061352078,6.478572122704156,154342,8
2020-05-25,Pando,13,7,1,154355,5,0.3239286061352078,6.478572122704156,154342,8
2020-05-24,Pando,13,7,1,154355,5,0.3239286061352078,6.478572122704156,154342,8
2020-05-23,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-22,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-21,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-20,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-19,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-18,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-17,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-16,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-15,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-14,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-13,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-12,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-11,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-10,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-09,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-08,Pando,12,7,1,154355,4,0.2591428849081662,6.478572122704156,154343,8
2020-05-07,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-05-06,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-05-05,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-05-04,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-05-03,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-05-02,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-05-01,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-04-30,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-04-29,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-04-28,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-04-27,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-04-26,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-04-25,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-04-24,Pando,12,6,1,154355,5,0.3239286061352078,6.478572122704156,154343,7
2020-04-23,Pando,12,0,1,154355,11,0.7126429334974571,6.478572122704156,154343,1
2020-04-22,Pando,12,0,1,154355,11,0.7126429334974571,6.478572122704156,154343,1
2020-04-21,Pando,12,0,1,154355,11,0.7126429334974571,6.478572122704156,154343,1
2020-04-20,Pando,12,0,1,154355,11,0.7126429334974571,6.478572122704156,154343,1
2020-04-19,Pando,12,0,1,154355,11,0.7126429334974571,6.478572122704156,154343,1
2020-04-18,Pando,12,0,1,154355,11,0.7126429334974571,6.478572122704156,154343,1
2020-04-17,Pando,12,0,0,154355,12,0.7774286547244987,0.0,154343,0
2020-04-16,Pando,11,0,0,154355,11,0.7126429334974571,0.0,154344,0
2020-04-15,Pando,11,0,0,154355,11,0.7126429334974571,0.0,154344,0
2020-04-14,Pando,11,0,0,154355,11,0.7126429334974571,0.0,154344,0
2020-04-13,Pando,11,0,0,154355,11,0.7126429334974571,0.0,154344,0
2020-04-12,Pando,11,0,0,154355,11,0.7126429334974571,0.0,154344,0
2020-04-11,Pando,11,0,0,154355,11,0.7126429334974571,0.0,154344,0
2020-04-10,Pando,10,0,0,154355,10,0.6478572122704156,0.0,154345,0
2020-04-09,Pando,10,0,0,154355,10,0.6478572122704156,0.0,154345,0
2020-04-08,Pando,10,0,0,154355,10,0.6478572122704156,0.0,154345,0
2020-04-07,Pando,10,0,0,154355,10,0.6478572122704156,0.0,154345,0
2020-04-06,Pando,6,0,0,154355,6,0.38871432736224937,0.0,154349,0
2020-04-05,Pando,6,0,0,154355,6,0.38871432736224937,0.0,154349,0
2020-04-04,Pando,6,0,0,154355,6,0.38871432736224937,0.0,154349,0
2020-04-03,Pando,6,0,0,154355,6,0.38871432736224937,0.0,154349,0
2020-04-02,Pando,6,0,0,154355,6,0.38871432736224937,0.0,154349,0
2020-04-01,Pando,4,0,0,154355,4,0.2591428849081662,0.0,154351,0
2020-03-31,Pando,1,0,0,154355,1,0.06478572122704156,0.0,154354,0
2020-03-30,Pando,1,0,0,154355,1,0.06478572122704156,0.0,154354,0
2020-03-29,Pando,1,0,0,154355,1,0.06478572122704156,0.0,154354,0
2020-03-28,Pando,1,0,0,154355,1,0.06478572122704156,0.0,154354,0
2020-03-27,Pando,0,0,0,154355,0,0.0,0.0,154355,0
2020-03-26,Pando,0,0,0,154355,0,0.0,0.0,154355,0
2020-03-25,Pando,0,0,0,154355,0,0.0,0.0,154355,0
2020-03-24,Pando,0,0,0,154355,0,0.0,0.0,154355,0
2020-03-23,Pando,0,0,0,154355,0,0.0,0.0,154355,0
2020-03-22,Pando,0,0,0,154355,0,0.0,0.0,154355,0
2020-03-21,Pando,0,0,0,154355,0,0.0,0.0,154355,0
