ano,sigla_uf,id_municipio,populacao
2004,AM,1301852,38661
2005,AM,1301852,40436
2006,AM,1301852,42812
2007,AM,1301852,32869
2008,AM,1301852,33834
2009,AM,1301852,33884
2010,AM,1301852,40781
2011,AM,1301852,41374
2012,AM,1301852,41947
2013,AM,1301852,44503
2014,AM,1301852,45250
2015,AM,1301852,45984
2016,AM,1301852,46703
2017,AM,1301852,47407
2018,AM,1301852,47571
2019,AM,1301852,48296
2020,AM,1301852,49011
2021,AM,1301852,49718
1991,AM,1301902,58757
1992,AM,1301902,59772
1993,AM,1301902,59926
1994,AM,1301902,60458
1995,AM,1301902,60976
1996,AM,1301902,64937
1997,AM,1301902,66939
1998,AM,1301902,68625
1999,AM,1301902,70314
2000,AM,1301902,72105
2001,AM,1301902,73349
2002,AM,1301902,74914
2003,AM,1301902,76217
2004,AM,1301902,78425
2005,AM,1301902,80190
2006,AM,1301902,81674
2007,AM,1301902,84676
2008,AM,1301902,87896
2009,AM,1301902,89440
2010,AM,1301902,86839
2011,AM,1301902,87970
2012,AM,1301902,89064
2013,AM,1301902,94278
2014,AM,1301902,95714
2015,AM,1301902,97122
2016,AM,1301902,98503
2017,AM,1301902,99854
2018,AM,1301902,99955
2019,AM,1301902,101337
2020,AM,1301902,102701
2021,AM,1301902,104046
1991,AM,1301951,9085
1992,AM,1301951,9299
1993,AM,1301951,9463
1994,AM,1301951,9634
1995,AM,1301951,9802
1996,AM,1301951,7862
1997,AM,1301951,7263
1998,AM,1301951,6759
1999,AM,1301951,6254
2000,AM,1301951,8406
2001,AM,1301951,8327
2002,AM,1301951,8263
2003,AM,1301951,8197
2004,AM,1301951,8084
2005,AM,1301951,7995
2006,AM,1301951,7919
2007,AM,1301951,8078
2008,AM,1301951,8300
2009,AM,1301951,8281
2010,AM,1301951,8038
2011,AM,1301951,8010
2012,AM,1301951,7983
2013,AM,1301951,8232
2014,AM,1301951,8205
2015,AM,1301951,8179
2016,AM,1301951,8153
2017,AM,1301951,8128
2018,AM,1301951,7888
2019,AM,1301951,7851
2020,AM,1301951,7814
2021,AM,1301951,7777
1991,AM,1302009,5137
1992,AM,1302009,5195
1993,AM,1302009,5285
1994,AM,1302009,5352
1995,AM,1302009,5418
1996,AM,1302009,6403
1997,AM,1302009,6715
1998,AM,1302009,6979
1999,AM,1302009,7242
2000,AM,1302009,7309
2001,AM,1302009,7579
2002,AM,1302009,7766
2003,AM,1302009,7978
2004,AM,1302009,8337
2005,AM,1302009,8625
2006,AM,1302009,8866
2007,AM,1302009,9141
2008,AM,1302009,9515
2009,AM,1302009,9733
2010,AM,1302009,8211
2011,AM,1302009,8281
2012,AM,1302009,8348
2013,AM,1302009,8774
2014,AM,1302009,8864
2015,AM,1302009,8953
2016,AM,1302009,9040
2017,AM,1302009,9125
2018,AM,1302009,9064
2019,AM,1302009,9148
2020,AM,1302009,9230
2021,AM,1302009,9312
1991,AM,1302108,10776
1992,AM,1302108,11366
1993,AM,1302108,11817
1994,AM,1302108,12290
1995,AM,1302108,12751
1996,AM,1302108,6264
1997,AM,1302108,5787
1998,AM,1302108,5385
1999,AM,1302108,4982
2000,AM,1302108,10285
2001,AM,1302108,10230
2002,AM,1302108,10181
2003,AM,1302108,10133
2004,AM,1302108,12942
2005,AM,1302108,13026
2006,AM,1302108,13096
2007,AM,1302108,5281
2008,AM,1302108,5025
2009,AM,1302108,4238
2010,AM,1302108,7326
2011,AM,1302108,7388
2012,AM,1302108,7448
2013,AM,1302108,6083
2014,AM,1302108,5599
2015,AM,1302108,5125
2016,AM,1302108,4660
2017,AM,1302108,4205
2018,AM,1302108,3265
2019,AM,1302108,2755
2020,AM,1302108,2251
2021,AM,1302108,1755
1991,AM,1302207,5044
1992,AM,1302207,4949
1993,AM,1302207,4895
1994,AM,1302207,4827
1995,AM,1302207,4761
1996,AM,1302207,4826
1997,AM,1302207,4458
1998,AM,1302207,4149
1999,AM,1302207,3839
2000,AM,1302207,6584
2001,AM,1302207,7896
2002,AM,1302207,6908
2003,AM,1302207,7058
2004,AM,1302207,7313
2005,AM,1302207,7516
2006,AM,1302207,7687
2007,AM,1302207,8658
2008,AM,1302207,9032
2009,AM,1302207,9275
2010,AM,1302207,10802
2011,AM,1302207,11126
2012,AM,1302207,11439
2013,AM,1302207,12408
2014,AM,1302207,12807
2015,AM,1302207,13198
2016,AM,1302207,13581
2017,AM,1302207,13956
2018,AM,1302207,14312
2019,AM,1302207,14712
2020,AM,1302207,15106
2021,AM,1302207,15495
1991,AM,1302306,14890
1992,AM,1302306,15310
1993,AM,1302306,15663
1994,AM,1302306,16014
1995,AM,1302306,16356
1996,AM,1302306,19325
1997,AM,1302306,20414
1998,AM,1302306,21332
1999,AM,1302306,22251
2000,AM,1302306,23267
2001,AM,1302306,23351
2002,AM,1302306,24101
2003,AM,1302306,24844
2004,AM,1302306,26103
2005,AM,1302306,27110
2006,AM,1302306,27955
2007,AM,1302306,17129
2008,AM,1302306,17337
2009,AM,1302306,16791
2010,AM,1302306,17992
2011,AM,1302306,18145
2012,AM,1302306,18293
2013,AM,1302306,17376
2014,AM,1302306,16977
2015,AM,1302306,16585
2016,AM,1302306,16200
2017,AM,1302306,15824
2018,AM,1302306,14753
2019,AM,1302306,14317
2020,AM,1302306,13886
2021,AM,1302306,13462
1991,AM,1302405,33052
1992,AM,1302405,34084
1993,AM,1302405,34967
1994,AM,1302405,35837
1995,AM,1302405,36685
1996,AM,1302405,27517
1997,AM,1302405,26354
1998,AM,1302405,25374
1999,AM,1302405,24392
2000,AM,1302405,28956
2001,AM,1302405,28425
2002,AM,1302405,28094
2003,AM,1302405,27694
2004,AM,1302405,27017
2005,AM,1302405,26475
2006,AM,1302405,26020
2007,AM,1302405,36909
2008,AM,1302405,38451
2009,AM,1302405,39393
2010,AM,1302405,37701
2011,AM,1302405,38373
2012,AM,1302405,39022
2013,AM,1302405,41600
2014,AM,1302405,42439
2015,AM,1302405,43263
2016,AM,1302405,44071
2017,AM,1302405,44861
2018,AM,1302405,45245
2019,AM,1302405,46069
2020,AM,1302405,46882
2021,AM,1302405,47685
1991,AM,1302504,57173
1992,AM,1302504,58005
1993,AM,1302504,58777
1994,AM,1302504,59505
1995,AM,1302504,60216
1996,AM,1302504,65577
1997,AM,1302504,67598
1998,AM,1302504,69301
1999,AM,1302504,71007
2000,AM,1302504,73695
2001,AM,1302504,75309
2002,AM,1302504,77171
2003,AM,1302504,78785
2004,AM,1302504,81518
2005,AM,1302504,83703
2006,AM,1302504,84656
2007,AM,1302504,82309
2008,AM,1302504,85279
2009,AM,1302504,86472
2010,AM,1302504,85141
2011,AM,1302504,86078
2012,AM,1302504,86985
2013,AM,1302504,91795
2014,AM,1302504,92996
2015,AM,1302504,94175
2016,AM,1302504,95330
2017,AM,1302504,96460
2018,AM,1302504,96236
2019,AM,1302504,97377
2020,AM,1302504,98502
2021,AM,1302504,99613
1991,AM,1302553,10650
1992,AM,1302553,10687
1993,AM,1302553,10670
1994,AM,1302553,10648
1995,AM,1302553,10627
1996,AM,1302553,17311
1997,AM,1302553,18684
1998,AM,1302553,19840
1999,AM,1302553,20999
2000,AM,1302553,12711
2001,AM,1302553,12950
2002,AM,1302553,13130
2003,AM,1302553,13325
2004,AM,1302553,13655
2005,AM,1302553,13918
2006,AM,1302553,14140
2007,AM,1302553,19164
2008,AM,1302553,20095
2009,AM,1302553,20836
2010,AM,1302553,22801
2011,AM,1302553,23576
2012,AM,1302553,24325
2013,AM,1302553,26530
2014,AM,1302553,27480
2015,AM,1302553,28413
2016,AM,1302553,29327
2017,AM,1302553,30222
2018,AM,1302553,31147
2019,AM,1302553,32105
2020,AM,1302553,33049
2021,AM,1302553,33981
1991,AM,1302603,1011500
1992,AM,1302603,1047232
1993,AM,1302603,1078277
1994,AM,1302603,1108612
1995,AM,1302603,1138198
1996,AM,1302603,1157357
1997,AM,1302603,1193727
1998,AM,1302603,1224362
1999,AM,1302603,1255049
2000,AM,1302603,1405835
2001,AM,1302603,1451958
2002,AM,1302603,1488805
2003,AM,1302603,1527314
2004,AM,1302603,1592555
2005,AM,1302603,1644690
2006,AM,1302603,1688524
2007,AM,1302603,1646602
2008,AM,1302603,1709010
2009,AM,1302603,1738641
2010,AM,1302603,1802014
2011,AM,1302603,1832424
2012,AM,1302603,1861838
2013,AM,1302603,1982177
2014,AM,1302603,2020301
2015,AM,1302603,2057711
2016,AM,1302603,2094391
2017,AM,1302603,2130264
2018,AM,1302603,2145444
2019,AM,1302603,2182763
2020,AM,1302603,2219580
2021,AM,1302603,2255903
1991,AM,1302702,37857
1992,AM,1302702,38403
1993,AM,1302702,38919
1994,AM,1302702,39401
1995,AM,1302702,39872
1996,AM,1302702,37704
1997,AM,1302702,36110
1998,AM,1302702,34767
1999,AM,1302702,33422
2000,AM,1302702,38038
2001,AM,1302702,38059
2002,AM,1302702,38076
2003,AM,1302702,38094
2004,AM,1302702,38124
2005,AM,1302702,38148
2006,AM,1302702,38168
2007,AM,1302702,44327
2008,AM,1302702,45996
2009,AM,1302702,46773
2010,AM,1302702,47017
2011,AM,1302702,47707
2012,AM,1302702,48373
2013,AM,1302702,51331
2014,AM,1302702,52200
2015,AM,1302702,53053
2016,AM,1302702,53890
2017,AM,1302702,54708
2018,AM,1302702,54907
2019,AM,1302702,55751
2020,AM,1302702,56583
2021,AM,1302702,57405
1991,AM,1302801,11837
1992,AM,1302801,12053
1993,AM,1302801,12197
1994,AM,1302801,12360
1995,AM,1302801,12519
1996,AM,1302801,14021
1997,AM,1302801,14617
1998,AM,1302801,15119
1999,AM,1302801,15622
2000,AM,1302801,17079
2001,AM,1302801,17679
2002,AM,1302801,18182
2003,AM,1302801,18694
2004,AM,1302801,19561
2005,AM,1302801,20254
2006,AM,1302801,20836
2007,AM,1302801,17507
2008,AM,1302801,18051
2009,AM,1302801,18135
2010,AM,1302801,17528
2011,AM,1302801,17563
2012,AM,1302801,17596
2013,AM,1302801,18310
2014,AM,1302801,18367
2015,AM,1302801,18423
2016,AM,1302801,18477
2017,AM,1302801,18531
2018,AM,1302801,18186
2019,AM,1302801,18224
2020,AM,1302801,18261
2021,AM,1302801,18298
1991,AM,1302900,30320
1992,AM,1302900,30946
1993,AM,1302900,31354
1994,AM,1302900,31743
1995,AM,1302900,32122
1996,AM,1302900,36628
1997,AM,1302900,38286
1998,AM,1302900,39683
1999,AM,1302900,41082
2000,AM,1302900,40036
2001,AM,1302900,41142
2002,AM,1302900,42043
2003,AM,1302900,42974
2004,AM,1302900,44552
2005,AM,1302900,45813
2006,AM,1302900,46873
2007,AM,1302900,47020
2008,AM,1302900,48808
2009,AM,1302900,49666
2010,AM,1302900,52236
2011,AM,1302900,53173
2012,AM,1302900,54079
2013,AM,1302900,57663
2014,AM,1302900,58834
2015,AM,1302900,59983
2016,AM,1302900,61110
2017,AM,1302900,62212
2018,AM,1302900,62755
2019,AM,1302900,63905
2020,AM,1302900,65040
2021,AM,1302900,66159
1991,AM,1303007,13250
1992,AM,1303007,13153
1993,AM,1303007,13191
1994,AM,1303007,13164
1995,AM,1303007,13138
1996,AM,1303007,14384
1997,AM,1303007,14697
1998,AM,1303007,14961
1999,AM,1303007,15225
2000,AM,1303007,15355
2001,AM,1303007,15560
2002,AM,1303007,15798
2003,AM,1303007,16003
2004,AM,1303007,16352
2005,AM,1303007,16630
2006,AM,1303007,16864
2007,AM,1303007,17553
2008,AM,1303007,18198
2009,AM,1303007,18474
2010,AM,1303007,18278
2011,AM,1303007,18503
2012,AM,1303007,18720
2013,AM,1303007,19792
2014,AM,1303007,20078
2015,AM,1303007,20358
2016,AM,1303007,20633
2017,AM,1303007,20902
2018,AM,1303007,20899
2019,AM,1303007,21173
2020,AM,1303007,21443
2021,AM,1303007,21710
1991,AM,1303106,12949
1992,AM,1303106,12939
1993,AM,1303106,12891
1994,AM,1303106,12865
1995,AM,1303106,12839
1996,AM,1303106,17951
1997,AM,1303106,19375
1998,AM,1303106,20574
1999,AM,1303106,21775
2000,AM,1303106,23725
2001,AM,1303106,25020
2002,AM,1303106,25992
2003,AM,1303106,27045
2004,AM,1303106,28827
2005,AM,1303106,30252
2006,AM,1303106,31450
2007,AM,1303106,29184
2008,AM,1303106,30357
2009,AM,1303106,31012
2010,AM,1303106,30696
2011,AM,1303106,31232
2012,AM,1303106,31749
2013,AM,1303106,33829
2014,AM,1303106,34498
2015,AM,1303106,35156
2016,AM,1303106,35800
2017,AM,1303106,36431
2018,AM,1303106,36721
2019,AM,1303106,37378
2020,AM,1303106,38026
2021,AM,1303106,38665
1991,AM,1303205,14024
1992,AM,1303205,14721
1993,AM,1303205,15279
1994,AM,1303205,15849
1995,AM,1303205,16405
1996,AM,1303205,14576
1997,AM,1303205,14893
1998,AM,1303205,15161
1999,AM,1303205,15429
2000,AM,1303205,9651
2001,AM,1303205,9120
2002,AM,1303205,8731
2003,AM,1303205,8304
2004,AM,1303205,7580
2005,AM,1303205,7002
2006,AM,1303205,6516
2007,AM,1303205,14630
2008,AM,1303205,15343
2009,AM,1303205,15915
2010,AM,1303205,14723
2011,AM,1303205,15113
2012,AM,1303205,15489
2013,AM,1303205,16719
2014,AM,1303205,17199
2015,AM,1303205,17671
2016,AM,1303205,18133
2017,AM,1303205,18586
2018,AM,1303205,18974
2019,AM,1303205,19454
2020,AM,1303205,19928
2021,AM,1303205,20395
1991,AM,1303304,11635
1992,AM,1303304,11894
1993,AM,1303304,12118
1994,AM,1303304,12337
1995,AM,1303304,12552
1996,AM,1303304,14275
1997,AM,1303304,14882
1998,AM,1303304,15393
1999,AM,1303304,15905
2000,AM,1303304,17119
2001,AM,1303304,17777
2002,AM,1303304,18273
2003,AM,1303304,18809
2004,AM,1303304,19716
2005,AM,1303304,20441
2006,AM,1303304,21051
2007,AM,1303304,18196
2008,AM,1303304,18796
2009,AM,1303304,18952
2010,AM,1303304,21451
2011,AM,1303304,21784
2012,AM,1303304,22106
2013,AM,1303304,23486
2014,AM,1303304,23905
2015,AM,1303304,24315
2016,AM,1303304,24718
2017,AM,1303304,25112
2018,AM,1303304,25237
2019,AM,1303304,25644
2020,AM,1303304,26046
2021,AM,1303304,26443
1991,AM,1303403,58783
1992,AM,1303403,59691
1993,AM,1303403,60432
1994,AM,1303403,61181
1995,AM,1303403,61911
1996,AM,1303403,71574
1997,AM,1303403,74814
1998,AM,1303403,77544
1999,AM,1303403,80277
2000,AM,1303403,92118
2001,AM,1303403,93883
2002,AM,1303403,96750
2003,AM,1303403,99813
2004,AM,1303403,105002
2005,AM,1303403,109150
2006,AM,1303403,112636
2007,AM,1303403,102044
2008,AM,1303403,105742
2009,AM,1303403,107250
2010,AM,1303403,102033
2011,AM,1303403,102946
2012,AM,1303403,103828
2013,AM,1303403,109225
2014,AM,1303403,110411
2015,AM,1303403,111575
2016,AM,1303403,112716
2017,AM,1303403,113832
2018,AM,1303403,113168
2019,AM,1303403,114273
2020,AM,1303403,115363
2021,AM,1303403,116439
1991,AM,1303502,17037
1992,AM,1303502,17876
1993,AM,1303502,18562
1994,AM,1303502,19254
1995,AM,1303502,19930
1996,AM,1303502,18292
1997,AM,1303502,18667
1998,AM,1303502,18983
1999,AM,1303502,19299
2000,AM,1303502,17092
2001,AM,1303502,17156
2002,AM,1303502,17104
2003,AM,1303502,17109
2004,AM,1303502,17118
2005,AM,1303502,17125
2006,AM,1303502,17131
2007,AM,1303502,18325
2008,AM,1303502,18938
2009,AM,1303502,19111
2010,AM,1303502,18166
2011,AM,1303502,18249
2012,AM,1303502,18329
2013,AM,1303502,19149
2014,AM,1303502,19265
2015,AM,1303502,19378
2016,AM,1303502,19488
2017,AM,1303502,19597
2018,AM,1303502,19329
2019,AM,1303502,19426
2020,AM,1303502,19522
2021,AM,1303502,19616
1991,AM,1303536,7090
1992,AM,1303536,7522
1993,AM,1303536,7783
1994,AM,1303536,8098
1995,AM,1303536,8405
1996,AM,1303536,10180
1997,AM,1303536,11013
1998,AM,1303536,11714
1999,AM,1303536,12416
2000,AM,1303536,17394
2001,AM,1303536,20568
2002,AM,1303536,19562
2003,AM,1303536,20569
2004,AM,1303536,22273
2005,AM,1303536,23636
2006,AM,1303536,24781
2007,AM,1303536,24360
2008,AM,1303536,25474
2009,AM,1303536,26282
2010,AM,1303536,27175
2011,AM,1303536,27926
2012,AM,1303536,28652
2013,AM,1303536,30978
2014,AM,1303536,31903
2015,AM,1303536,32812
2016,AM,1303536,33703
2017,AM,1303536,34574
2018,AM,1303536,35352
2019,AM,1303536,36279
2020,AM,1303536,37193
2021,AM,1303536,38095
1991,AM,1303569,6519
1992,AM,1303569,6717
1993,AM,1303569,6842
1994,AM,1303569,6989
1995,AM,1303569,7132
1996,AM,1303569,10069
1997,AM,1303569,10892
1998,AM,1303569,11586
1999,AM,1303569,12281
2000,AM,1303569,17582
2001,AM,1303569,19739
2002,AM,1303569,19910
2003,AM,1303569,20990
2004,AM,1303569,22820
2005,AM,1303569,24283
2006,AM,1303569,25513
2007,AM,1303569,24858
2008,AM,1303569,26004
2009,AM,1303569,26847
2010,AM,1303569,25719
2011,AM,1303569,26344
2012,AM,1303569,26948
2013,AM,1303569,28999
2014,AM,1303569,29771
2015,AM,1303569,30530
2016,AM,1303569,31274
2017,AM,1303569,32001
2018,AM,1303569,32577
2019,AM,1303569,33347
2020,AM,1303569,34106
2021,AM,1303569,34856
1991,AM,1303601,15421
1992,AM,1303601,16167
1993,AM,1303601,16801
1994,AM,1303601,17428
1995,AM,1303601,18040
1996,AM,1303601,12121
1997,AM,1303601,11396
1998,AM,1303601,10786
1999,AM,1303601,10174
2000,AM,1303601,10561
2001,AM,1303601,9949
2002,AM,1303601,9538
2003,AM,1303601,9064
2004,AM,1303601,8260
2005,AM,1303601,7617
2006,AM,1303601,7077
2007,AM,1303601,16921
2008,AM,1303601,17780
2009,AM,1303601,18506
2010,AM,1303601,18146
2011,AM,1303601,18729
2012,AM,1303601,19292
2013,AM,1303601,20986
2014,AM,1303601,21702
2015,AM,1303601,22404
2016,AM,1303601,23092
2017,AM,1303601,23765
2018,AM,1303601,24436
2019,AM,1303601,25156
2020,AM,1303601,25865
2021,AM,1303601,26566
1991,AM,1303700,17197
1992,AM,1303700,18221
1993,AM,1303700,18755
1994,AM,1303700,19455
1995,AM,1303700,20137
1996,AM,1303700,23037
1997,AM,1303700,24335
1998,AM,1303700,25429
1999,AM,1303700,26525
2000,AM,1303700,28213
2001,AM,1303700,29505
2002,AM,1303700,30527
2003,AM,1303700,31601
2004,AM,1303700,33421
2005,AM,1303700,34875
2006,AM,1303700,36098
2007,AM,1303700,29249
2008,AM,1303700,30176
2009,AM,1303700,30351
2010,AM,1303700,24481
2011,AM,1303700,24689
2012,AM,1303700,24890
2013,AM,1303700,24327
2014,AM,1303700,24005
2015,AM,1303700,23688
2016,AM,1303700,23378
2017,AM,1303700,23075
2018,AM,1303700,21966
2019,AM,1303700,21602
2020,AM,1303700,21243
2021,AM,1303700,20889
1991,AM,1303809,23140
1992,AM,1303809,23501
1993,AM,1303809,23789
1994,AM,1303809,24084
1995,AM,1303809,24371
1996,AM,1303809,26992
1997,AM,1303809,27824
1998,AM,1303809,28525
1999,AM,1303809,29227
2000,AM,1303809,29947
2001,AM,1303809,30787
2002,AM,1303809,31379
2003,AM,1303809,32044
2004,AM,1303809,33170
2005,AM,1303809,34070
2006,AM,1303809,34827
2007,AM,1303809,39130
2008,AM,1303809,40806
2009,AM,1303809,41885
2010,AM,1303809,37896
2011,AM,1303809,38507
2012,AM,1303809,39097
2013,AM,1303809,41575
2014,AM,1303809,42342
2015,AM,1303809,43094
2016,AM,1303809,43831
2017,AM,1303809,44553
2018,AM,1303809,44816
2019,AM,1303809,45564
2020,AM,1303809,46303
2021,AM,1303809,47031
1991,AM,1303908,13623
1992,AM,1303908,13940
1993,AM,1303908,14189
1994,AM,1303908,14447
1995,AM,1303908,14698
1996,AM,1303908,20618
1997,AM,1303908,22253
1998,AM,1303908,23631
1999,AM,1303908,25010
2000,AM,1303908,23113
2001,AM,1303908,24145
2002,AM,1303908,25110
2003,AM,1303908,26036
2004,AM,1303908,27607
2005,AM,1303908,28861
2006,AM,1303908,29916
2007,AM,1303908,30727
2008,AM,1303908,32067
2009,AM,1303908,32958
2010,AM,1303908,31422
2011,AM,1303908,32060
2012,AM,1303908,32677
2013,AM,1303908,34963
2014,AM,1303908,35757
2015,AM,1303908,36536
2016,AM,1303908,37300
2017,AM,1303908,38047
2018,AM,1303908,38515
2019,AM,1303908,39299
2020,AM,1303908,40073
2021,AM,1303908,40837
1991,AM,1303957,4539
1992,AM,1303957,4779
1993,AM,1303957,4983
1994,AM,1303957,5185
1995,AM,1303957,5382
1996,AM,1303957,5696
1997,AM,1303957,5974
1998,AM,1303957,6208
1999,AM,1303957,6443
2000,AM,1303957,7414
2001,AM,1303957,7478
2002,AM,1303957,7711
2003,AM,1303957,7967
2004,AM,1303957,8401
2005,AM,1303957,8748
2006,AM,1303957,9039
2007,AM,1303957,8731
2008,AM,1303957,9079
2009,AM,1303957,9268
2010,AM,1303957,10705
2011,AM,1303957,10978
2012,AM,1303957,11241
2013,AM,1303957,12115
2014,AM,1303957,12451
2015,AM,1303957,12781
2016,AM,1303957,13105
2017,AM,1303957,13421
2018,AM,1303957,13685
2019,AM,1303957,14020
2020,AM,1303957,14352
2021,AM,1303957,14678
1991,AM,1304005,5703
1992,AM,1304005,5617
1993,AM,1304005,5534
1994,AM,1304005,5457
1995,AM,1304005,5382
1996,AM,1304005,6770
1997,AM,1304005,7100
1998,AM,1304005,7379
1999,AM,1304005,7657
2000,AM,1304005,7785
2001,AM,1304005,7972
2002,AM,1304005,8223
2003,AM,1304005,8426
2004,AM,1304005,8771
2005,AM,1304005,9046
2006,AM,1304005,9278
2007,AM,1304005,8211
2008,AM,1304005,8479
2009,AM,1304005,8543
2010,AM,1304005,8444
2011,AM,1304005,8495
2012,AM,1304005,8544
2013,AM,1304005,8946
2014,AM,1304005,9014
2015,AM,1304005,9081
2016,AM,1304005,9147
2017,AM,1304005,9211
2018,AM,1304005,9110
2019,AM,1304005,9171
2020,AM,1304005,9230
2021,AM,1304005,9289
1991,AM,1304062,27923
1992,AM,1304062,29466
1993,AM,1304062,30684
1994,AM,1304062,31939
1995,AM,1304062,33162
1996,AM,1304062,32009
1997,AM,1304062,32996
1998,AM,1304062,33827
1999,AM,1304062,34659
2000,AM,1304062,37919
2001,AM,1304062,38922
2002,AM,1304062,40022
2003,AM,1304062,40998
2004,AM,1304062,42652
2005,AM,1304062,43974
2006,AM,1304062,45085
2007,AM,1304062,45293
2008,AM,1304062,47051
2009,AM,1304062,47948
2010,AM,1304062,52272
2011,AM,1304062,53374
2012,AM,1304062,54440
2013,AM,1304062,58314
2014,AM,1304062,59684
2015,AM,1304062,61028
2016,AM,1304062,62346
2017,AM,1304062,63635
2018,AM,1304062,64488
2019,AM,1304062,65844
2020,AM,1304062,67182
2021,AM,1304062,68502
1991,AM,1304104,25386
1992,AM,1304104,26203
1993,AM,1304104,26857
1994,AM,1304104,27525
1995,AM,1304104,28176
1996,AM,1304104,16677
1997,AM,1304104,15680
1998,AM,1304104,14840
1999,AM,1304104,13998
2000,AM,1304104,20595
2001,AM,1304104,21198
2002,AM,1304104,19587
2003,AM,1304104,19119
2004,AM,1304104,18326
2005,AM,1304104,17693
2006,AM,1304104,17160
2007,AM,1304104,19453
2008,AM,1304104,19966
2009,AM,1304104,19884
2010,AM,1304104,19077
2011,AM,1304104,18010
2012,AM,1304104,17903
2013,AM,1304104,18383
2014,AM,1304104,18266
2015,AM,1304104,18152
2016,AM,1304104,18039
2017,AM,1304104,17930
2018,AM,1304104,17299
2019,AM,1304104,17156
2020,AM,1304104,17015
2021,AM,1304104,16876
1991,AM,1304203,53971
1992,AM,1304203,56991
1993,AM,1304203,59307
1994,AM,1304203,61732
1995,AM,1304203,64097
1996,AM,1304203,62616
1997,AM,1304203,64546
1998,AM,1304203,66172
1999,AM,1304203,67800
2000,AM,1304203,64457
2001,AM,1304203,65697
2002,AM,1304203,66664
2003,AM,1304203,67688
2004,AM,1304203,69423
2005,AM,1304203,70809
2006,AM,1304203,71975
2007,AM,1304203,62920
2008,AM,1304203,64703
2009,AM,1304203,64671
2010,AM,1304203,61453
2011,AM,1304203,61223
2012,AM,1304203,61000
2013,AM,1304203,62885
2014,AM,1304203,62662
2015,AM,1304203,62444
2016,AM,1304203,62230
2017,AM,1304203,62021
2018,AM,1304203,60154
2019,AM,1304203,59849
2020,AM,1304203,59547
2021,AM,1304203,59250
1991,AM,1304237,10032
1992,AM,1304237,10297
1993,AM,1304237,10451
1994,AM,1304237,10641
1995,AM,1304237,10826
1996,AM,1304237,14077
1997,AM,1304237,15392
1998,AM,1304237,16499
1999,AM,1304237,17608
2000,AM,1304237,15512
2001,AM,1304237,16178
2002,AM,1304237,16665
2003,AM,1304237,17200
2004,AM,1304237,18106
2005,AM,1304237,18830
2006,AM,1304237,19439
2007,AM,1304237,19090
2008,AM,1304237,19858
2009,AM,1304237,20286
2010,AM,1304237,17079
2011,AM,1304237,17200
2012,AM,1304237,17316
2013,AM,1304237,18162
2014,AM,1304237,18322
2015,AM,1304237,18478
2016,AM,1304237,18632
2017,AM,1304237,18782
2018,AM,1304237,18610
2019,AM,1304237,18755
2020,AM,1304237,18897
2021,AM,1304237,19038
1991,AM,1304260,5406
1992,AM,1304260,5494
1993,AM,1304260,5563
1994,AM,1304260,5634
1995,AM,1304260,5703
1996,AM,1304260,10533
1997,AM,1304260,11517
1998,AM,1304260,12345
1999,AM,1304260,13175
2000,AM,1304260,10254
2001,AM,1304260,10883
2002,AM,1304260,11274
2003,AM,1304260,11747
2004,AM,1304260,12549
2005,AM,1304260,13190
2006,AM,1304260,13729
2007,AM,1304260,9859
2008,AM,1304260,10130
2009,AM,1304260,10108
2010,AM,1304260,11891
2011,AM,1304260,12017
2012,AM,1304260,12139
2013,AM,1304260,12801
2014,AM,1304260,12963
2015,AM,1304260,13121
2016,AM,1304260,13276
2017,AM,1304260,13428
2018,AM,1304260,13387
2019,AM,1304260,13540
2020,AM,1304260,13690
2021,AM,1304260,13839
1991,AM,1304302,11327
1992,AM,1304302,11994
1993,AM,1304302,12421
1994,AM,1304302,12918
1995,AM,1304302,13402
1996,AM,1304302,16988
1997,AM,1304302,18335
1998,AM,1304302,19470
1999,AM,1304302,20607
2000,AM,1304302,18372
2001,AM,1304302,19240
2002,AM,1304302,19854
2003,AM,1304302,20542
2004,AM,1304302,21707
2005,AM,1304302,22639
2006,AM,1304302,23422
2007,AM,1304302,15716
2008,AM,1304302,16035
2009,AM,1304302,15780
2010,AM,1304302,17094
2011,AM,1304302,16996
2012,AM,1304302,16902
2013,AM,1304302,17367
2014,AM,1304302,17264
2015,AM,1304302,17163
2016,AM,1304302,17065
2017,AM,1304302,16968
2018,AM,1304302,16383
2019,AM,1304302,16256
2020,AM,1304302,16130
2021,AM,1304302,16007
1991,AM,1304401,17673
1992,AM,1304401,18559
1993,AM,1304401,19255
1994,AM,1304401,19973
1995,AM,1304401,20674
1996,AM,1304401,16697
1997,AM,1304401,15698
1998,AM,1304401,14857
1999,AM,1304401,14015
2000,AM,1304401,12264
2001,AM,1304401,11572
2002,AM,1304401,11126
2003,AM,1304401,10598
2004,AM,1304401,9703
2005,AM,1304401,8988
2006,AM,1304401,8386
2007,AM,1304401,17184
2008,AM,1304401,17971
2009,AM,1304401,18541
2010,AM,1304401,17837
2011,AM,1304401,18265
2012,AM,1304401,18679
2013,AM,1304401,20091
2014,AM,1304401,20621
2015,AM,1304401,21140
2016,AM,1304401,21650
2017,AM,1304401,22148
2018,AM,1304401,22537
2019,AM,1304401,23065
2020,AM,1304401,23585
2021,AM,1304401,24098
1996,RR,1400027,
