seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
29479,2021,3698,P.J. Tucker,NA,PF,35,10,NBA,MIL,20,397,NA,NA,22,74,4,0.5,-5.8,1,1,20,4,2,8,42,1,2
29480,2021,4778,P.J. Washington,NA,PF,22,2,NBA,CHO,64,1954,NA,NA,NA,54,46,-0.4,4.1,59,36,97,18,75,8,401,13,50
29481,2021,4437,Pascal Siakam,NA,PF,26,5,NBA,TOR,56,2006,NA,NA,3,79,18,2.9,8.6,56,31,59,26,148,10,647,37,63
29482,2021,4354,Pat Connaughton,NA,SG,28,6,NBA,MIL,69,1575,1,36,60,3,NA,7,2.6,20,6,63,4,15,11,195,2,16
29483,2021,4124,Patrick Beverley,NA,PG,32,9,NBA,LAC,37,832,79,21,NA,NA,NA,9.1,3.3,21,1,43,7,13,11,186,1,10
29484,2021,4439,Patrick McCaw,NA,SF,25,5,NBA,TOR,5,33,NA,NA,83,17,NA,-28.1,-27.6,0,0,2,0,2,0,10,1,0
29485,2021,3968,Patrick Patterson,NA,PF,31,11,NBA,LAC,38,582,NA,NA,3,53,45,1.6,-6,4,2,22,3,7,3,74,1,6
29486,2021,4873,Patrick Williams,NA,PF,19,1,NBA,CHI,71,1983,NA,2,57,41,NA,-6.4,-13,32,31,59,14,63,7,245,17,49
29487,2021,3898,Patty Mills,NA,PG,32,12,NBA,SAS,68,1685,100,NA,NA,NA,NA,1.5,6.3,37,17,31,3,20,23,373,4,18
29488,2021,3969,Paul George,NA,SF,30,11,NBA,LAC,54,1821,NA,4,90,7,NA,11.4,10.2,111,43,49,20,100,20,693,21,44
29489,2021,3701,Paul Millsap,NA,PF,35,15,NBA,DEN,56,1162,NA,NA,2,78,20,4.4,-0.6,24,16,66,7,45,10,240,13,26
29490,2021,4874,Paul Reed,NA,PF,21,1,NBA,PHI,26,177,NA,NA,8,54,38,9.7,4.3,3,5,14,1,4,0,29,2,11
29491,2021,4779,Paul Watson,NA,SF,26,2,NBA,TOR,27,297,4,7,65,23,1,-1.8,-1.1,2,1,19,4,3,1,44,0,9
29492,2021,4875,Payton Pritchard,NA,SG,23,1,NBA,BOS,66,1268,42,54,5,NA,NA,0.3,-1,25,10,48,3,21,6,286,3,21
29493,2021,4557,PJ Dozier,NA,SG,24,4,NBA,DEN,50,1088,6,53,36,4,NA,10.1,7.6,20,17,44,4,35,10,222,10,25
29494,2021,4876,Precious Achiuwa,NA,PF,21,1,NBA,MIA,61,737,NA,NA,NA,42,58,-6.3,-8,14,13,48,14,59,6,79,10,32
29495,2021,4442,Quinn Cook,NA,PG,27,5,NBA,TOT,23,157,100,NA,NA,NA,NA,-1.5,1.4,5,2,6,0,4,0,44,2,7
29496,2021,4442,Quinn Cook,NA,PG,27,5,NBA,LAL,16,62,100,NA,NA,NA,NA,-0.6,-3.3,1,2,1,0,2,0,12,1,2
29497,2021,4442,Quinn Cook,NA,PG,27,5,NBA,CLE,7,95,100,NA,NA,NA,NA,-2.1,6.5,4,0,5,0,2,0,32,1,5
29498,2021,4780,Quinndary Weatherspoon,NA,SG,24,2,NBA,SAS,20,121,17,81,2,NA,NA,-23.9,-23,5,1,12,1,7,1,16,2,4
29499,2021,4877,R.J. Hampton,NA,SG-PG,19,1,NBA,TOT,51,888,17,70,13,NA,NA,-13.6,-13.2,32,14,28,4,37,2,210,6,19
29500,2021,4877,R.J. Hampton,NA,PG,19,1,NBA,DEN,25,233,26,51,22,NA,NA,-10.9,-16.9,4,4,9,2,4,1,37,0,4
29501,2021,4877,R.J. Hampton,NA,SG,19,1,NBA,ORL,26,655,14,76,9,1,NA,-14.5,-6.9,28,10,19,2,33,1,173,6,15
29502,2021,3704,Rajon Rondo,NA,PG,34,15,NBA,TOT,45,770,91,9,NA,NA,NA,1.2,-3.8,56,15,12,4,6,6,496,1,17
29503,2021,3704,Rajon Rondo,NA,PG,34,15,NBA,ATL,27,402,86,14,NA,NA,NA,-5.1,-8.7,30,5,6,3,1,3,243,0,8
29504,2021,3704,Rajon Rondo,NA,PG,34,15,NBA,LAC,18,368,97,3,NA,NA,NA,8,1.7,26,10,6,1,5,3,253,1,9
29505,2021,4358,Raul Neto,NA,PG,28,6,NBA,WAS,64,1403,87,13,NA,NA,NA,-0.6,2.1,28,14,65,4,34,37,345,4,31
29506,2021,4666,Ray Spalding,NA,C,23,2,NBA,HOU,2,19,NA,NA,NA,NA,100,-23.7,-15.8,2,1,2,0,1,0,0,0,0
29507,2021,4781,Rayjon Tucker,NA,PG,23,2,NBA,PHI,14,68,100,NA,NA,NA,NA,-9.7,-15.6,2,2,4,0,7,5,14,1,3
29508,2021,4194,Reggie Bullock,NA,SF,29,8,NBA,NYK,65,1949,NA,2,96,2,NA,1.9,-1.3,27,10,77,4,11,6,238,0,13
29509,2021,4050,Reggie Jackson,NA,SG,30,10,NBA,LAC,67,1544,65,33,2,NA,NA,8,2.7,49,13,58,4,33,10,513,10,20
29510,2021,4878,Reggie Perry,NA,PF,20,1,NBA,BRK,26,211,NA,NA,9,56,34,-4.9,-10.5,7,4,25,3,6,1,32,2,11
29511,2021,4359,Richaun Holmes,NA,C,27,6,NBA,SAC,61,1782,NA,NA,NA,NA,100,0.5,8.4,28,13,119,24,88,5,240,26,30
29512,2021,4051,Ricky Rubio,NA,PG,30,10,NBA,MIN,68,1772,99,1,NA,NA,NA,-5.2,0.5,84,17,37,4,51,19,1031,7,32
29513,2021,4782,RJ Barrett,NA,SG,20,2,NBA,NYK,72,2511,5,79,16,NA,NA,2.6,0.4,77,35,85,14,133,13,520,28,86
29514,2021,4197,Robert Covington,NA,PF,30,8,NBA,POR,70,2243,NA,NA,14,86,1,4.4,7,28,6,117,15,23,13,299,2,16
29515,2021,4879,Robert Franks,NA,PF,24,1,NBA,ORL,7,101,NA,NA,NA,85,15,-14.4,-5.6,0,1,6,0,6,2,12,1,1
29516,2021,4667,Robert Williams,NA,C,23,3,NBA,BOS,52,985,NA,NA,NA,8,92,0.3,-0.9,28,9,72,9,37,1,233,11,8
29517,2021,4880,Robert Woodard,NA,SF,21,1,NBA,SAC,13,45,NA,NA,12,75,14,10.2,14.1,1,0,4,0,4,0,4,0,0
29518,2021,3845,Robin Lopez,NA,C,32,13,NBA,WAS,71,1354,NA,NA,NA,NA,100,-1.8,0,13,20,62,24,57,8,135,17,26
29519,2021,4668,Rodions Kurucs,NA,SF-PF,22,3,NBA,TOT,21,125,NA,NA,4,61,35,-0.3,-1.1,7,5,8,1,0,0,25,0,2
29520,2021,4668,Rodions Kurucs,NA,PF,22,3,NBA,BRK,5,16,NA,NA,NA,10,91,-18.5,-23.6,0,0,0,0,0,0,5,0,0
29521,2021,4668,Rodions Kurucs,NA,SF,22,3,NBA,HOU,11,75,NA,NA,7,54,39,-2.4,5.8,5,3,5,1,0,0,9,0,1
29522,2021,4668,Rodions Kurucs,NA,SF,22,3,NBA,MIL,5,34,NA,NA,NA,100,NA,13,7.5,2,2,3,0,0,0,11,0,1
29523,2021,4285,Rodney Hood,NA,SF,28,7,NBA,TOT,55,942,1,25,66,8,NA,-6.4,-8.1,17,10,37,7,15,6,140,4,8
29524,2021,4285,Rodney Hood,NA,SF,28,7,NBA,POR,38,726,NA,20,72,8,NA,-5.7,-9.6,16,8,29,5,7,6,126,2,6
29525,2021,4285,Rodney Hood,NA,SF,28,7,NBA,TOR,17,216,5,42,47,7,NA,-8.9,-8.6,1,2,8,2,8,0,14,2,2
29526,2021,4443,Rodney McGruder,NA,SG,29,5,NBA,DET,16,194,30,68,2,NA,NA,-2.3,2.3,1,3,7,1,4,2,38,2,1
29527,2021,4783,Romeo Langford,NA,SG,21,2,NBA,BOS,18,283,3,65,30,2,NA,-10.9,-12.9,7,2,15,0,7,8,29,2,5
29528,2021,4360,Rondae Hollis-Jefferson,NA,PF,26,6,NBA,POR,11,107,NA,NA,40,60,NA,2.1,0.2,1,0,8,1,6,0,32,0,2
29529,2021,4560,Royce O'Neale,NA,SF,27,4,NBA,UTA,71,2241,4,37,58,NA,NA,10.9,3.7,49,10,87,8,14,22,475,2,9
29530,2021,3713,Rudy Gay,NA,PF,34,15,NBA,SAS,63,1358,NA,NA,3,88,9,4.4,10.1,28,24,59,7,45,4,208,8,21
29531,2021,4199,Rudy Gobert,NA,C,28,8,NBA,UTA,71,2187,NA,NA,NA,NA,100,16.6,19.1,26,37,81,27,182,14,233,43,41
29532,2021,4784,Rui Hachimura,NA,PF,22,2,NBA,WAS,57,1797,NA,NA,27,71,2,-2.7,-1.8,17,27,57,11,76,5,203,18,54
29533,2021,3849,Russell Westbrook,NA,PG,32,13,NBA,WAS,65,2369,50,48,3,NA,NA,-1.5,1.3,212,65,58,17,197,10,1767,46,73
29534,2021,4561,Ryan Arcidiacono,NA,PG,26,4,NBA,CHI,44,450,93,7,NA,NA,NA,0.9,1.9,6,2,17,2,9,19,130,4,3
29535,2021,4881,Saben Lee,NA,PG,21,1,NBA,DET,48,781,100,NA,NA,NA,NA,-5.4,-1.1,39,13,36,0,40,11,422,8,25
29536,2021,4882,Saddiq Bey,NA,SF,21,1,NBA,DET,70,1909,NA,3,71,26,NA,-5.7,-2.7,27,7,52,8,69,4,236,17,34
29537,2021,4883,Sam Merrill,NA,SG,24,1,NBA,MIL,30,233,36,56,8,NA,NA,-6.9,-13.4,6,2,7,0,1,2,52,0,6
29538,2021,4884,Sean McDermott,NA,SF,24,1,NBA,MEM,18,158,NA,30,63,7,NA,-17.5,-19.8,3,0,0,0,3,0,10,0,2
29539,2021,4785,Sekou Doumbouya,NA,PF,20,2,NBA,DET,56,869,NA,NA,NA,93,6,-7,-3.3,9,14,29,11,32,3,112,6,29
29540,2021,4562,Semi Ojeleye,NA,PF,26,4,NBA,BOS,56,950,NA,NA,3,94,3,0.3,-0.9,8,2,34,4,15,11,86,4,10
29541,2021,3902,Serge Ibaka,NA,C,31,12,NBA,LAC,41,955,NA,NA,NA,NA,100,7.8,1.8,13,12,40,11,28,2,185,9,11
29542,2021,4203,Seth Curry,NA,SG,30,7,NBA,PHI,57,1638,18,81,1,NA,NA,8,4.4,30,15,31,8,21,8,366,5,16
29543,2021,4670,Shai Gilgeous-Alexander,NA,SG,22,3,NBA,OKC,35,1180,7,31,62,1,NA,-7.9,4.4,59,31,29,7,87,4,523,21,40
29544,2021,4671,Shake Milton,NA,SG,24,3,NBA,PHI,63,1461,3,40,50,7,NA,4.2,-2.5,51,28,59,10,77,12,478,20,48
29545,2021,4563,Shaquille Harrison,NA,SG,27,4,NBA,TOT,34,333,1,62,36,NA,NA,-8.2,-16.2,3,2,15,2,9,0,66,2,9
29546,2021,4563,Shaquille Harrison,NA,SG,27,4,NBA,UTA,17,56,NA,77,24,NA,NA,-41.9,-52.3,2,1,0,0,1,0,24,0,1
29547,2021,4563,Shaquille Harrison,NA,SG,27,4,NBA,DEN,17,277,2,60,39,NA,NA,-1.4,-6.8,1,1,15,2,8,0,42,2,8
29548,2021,4564,Sindarius Thornwell,NA,SG,26,4,NBA,TOT,21,217,9,33,58,NA,NA,-1.6,3.2,2,3,6,1,1,2,51,0,3
29549,2021,4564,Sindarius Thornwell,NA,SG,26,4,NBA,NOP,14,73,26,74,NA,NA,NA,11.7,12.5,2,2,1,0,0,0,9,0,1
29550,2021,4564,Sindarius Thornwell,NA,SG,26,4,NBA,ORL,7,144,NA,12,88,NA,NA,-7.8,1.2,0,1,5,1,1,2,42,0,2
29551,2021,4885,Skylar Mays,NA,SG,23,1,NBA,ATL,33,269,33,64,3,NA,NA,2.4,-0.2,6,1,10,2,11,1,72,1,8
29552,2021,4207,Solomon Hill,NA,PF,29,8,NBA,ATL,71,1513,NA,1,53,46,NA,2,-1,25,4,57,6,23,5,183,6,8
29553,2021,4291,Spencer Dinwiddie,NA,SG,27,7,NBA,BRK,3,64,1,98,1,NA,NA,28.7,24.2,4,0,1,1,3,0,24,0,0
29554,2021,4364,Stanley Johnson,NA,PF,24,6,NBA,TOR,61,1006,NA,1,37,55,7,-6.2,-7.7,29,9,51,12,27,5,220,7,15
29555,2021,3903,Stephen Curry,NA,PG,32,12,NBA,GSW,63,2152,82,18,NA,NA,NA,4,8.6,115,58,46,13,152,14,843,45,56
29556,2021,4565,Sterling Brown,NA,SG,25,4,NBA,HOU,51,1229,4,41,52,3,NA,-6.1,3.1,26,9,58,3,12,2,178,3,16
29557,2021,4208,Steven Adams,NA,C,27,8,NBA,NOP,58,1605,NA,NA,NA,NA,100,-0.2,0.8,25,27,46,19,53,5,256,6,20
29558,2021,4672,Sviatoslav Mykhailiuk,NA,SF-SG,23,3,NBA,TOT,66,1324,5,51,44,1,NA,-8.4,-0.8,38,29,22,8,17,9,268,3,28
29559,2021,4672,Sviatoslav Mykhailiuk,NA,SF,23,3,NBA,DET,36,634,NA,29,70,1,NA,-2.1,3,17,9,8,4,8,6,139,1,8
29560,2021,4672,Sviatoslav Mykhailiuk,NA,SG,23,3,NBA,OKC,30,690,9,71,20,NA,NA,-13.8,-3.7,21,20,14,4,9,3,129,2,20
29561,2021,4566,T.J. Leaf,NA,PF,23,4,NBA,POR,7,35,NA,NA,NA,100,NA,-25,-27.2,1,0,1,0,1,0,2,0,2
29562,2021,4365,T.J. McConnell,NA,PG,28,6,NBA,IND,69,1796,55,45,NA,NA,NA,2.1,4.5,84,31,41,2,18,22,1093,8,31
29563,2021,4292,T.J. Warren,NA,SF,27,7,NBA,IND,4,117,NA,2,75,23,NA,1.3,1.4,0,3,7,1,7,2,13,4,2
29564,2021,4788,Tacko Fall,NA,C,25,2,NBA,BOS,19,136,NA,NA,NA,NA,100,11.6,11.1,1,2,14,2,8,0,9,1,3
29565,2021,3905,Taj Gibson,NA,PF,35,12,NBA,NYK,45,936,NA,NA,NA,3,98,7.9,7.4,12,5,50,4,24,9,86,4,14
29566,2021,4789,Talen Horton-Tucker,NA,SG,20,2,NBA,LAL,65,1304,1,27,63,9,NA,1.3,-2,50,25,54,16,63,13,419,19,33
29567,2021,4450,Taurean Prince,NA,PF,26,5,NBA,TOT,41,905,NA,1,46,53,NA,-5.3,-4.2,27,10,37,5,30,10,173,7,15
29568,2021,4450,Taurean Prince,NA,PF,26,5,NBA,BRK,12,218,NA,NA,71,29,NA,-2.8,-8.3,7,2,7,2,10,2,17,2,3
29569,2021,4450,Taurean Prince,NA,PF,26,5,NBA,CLE,29,687,NA,1,39,60,NA,-6.1,2.8,20,8,30,3,20,8,156,5,12
29570,2021,4791,Terance Mann,NA,SG,24,2,NBA,LAC,67,1263,5,65,28,2,NA,3.4,-5,10,13,52,8,39,7,262,8,34
29571,2021,4792,Terence Davis,NA,SG,23,2,NBA,TOT,61,1074,6,48,46,1,NA,-2.6,-0.5,35,16,44,6,27,2,202,9,30
29572,2021,4792,Terence Davis,NA,SG,23,2,NBA,TOR,34,493,5,48,46,1,NA,0.7,1.7,17,6,19,3,9,0,95,6,13
29573,2021,4792,Terence Davis,NA,SG,23,2,NBA,SAC,27,581,6,48,46,1,NA,-5.4,-2.1,18,10,25,3,18,2,107,3,17
29574,2021,4567,Terrance Ferguson,NA,SG,22,4,NBA,PHI,13,49,NA,13,59,28,NA,-17.1,-23,4,0,4,0,0,0,5,0,0
29575,2021,4131,Terrence Ross,NA,SG,29,9,NBA,ORL,46,1347,15,65,20,1,NA,-8.4,0.8,38,19,37,9,55,3,259,13,28
29576,2021,4366,Terry Rozier,NA,SG,26,6,NBA,CHO,69,2383,16,76,8,NA,NA,-2.1,0.1,67,32,52,17,74,25,720,23,37
29577,2021,3791,Thaddeus Young,NA,PF,32,14,NBA,CHI,68,1652,NA,NA,6,66,28,4.6,10.2,76,37,88,11,62,25,685,30,39
29578,2021,4367,Thanasis Antetokounmpo,NA,SF,28,3,NBA,MIL,57,551,NA,8,60,32,1,3.3,-2.6,14,9,37,9,25,10,118,6,12
29579,2021,4886,Théo Maledon,NA,PG,19,1,NBA,OKC,65,1778,99,1,NA,NA,NA,-17.1,-12.8,76,33,54,6,61,4,560,14,19
29580,2021,4674,Theo Pinson,NA,SG,25,3,NBA,NYK,17,34,3,48,49,NA,NA,-11.9,-14.6,0,1,1,0,0,0,3,0,0
29581,2021,4568,Thomas Bryant,NA,C,23,4,NBA,WAS,10,271,NA,NA,NA,NA,100,-3.3,-1.6,2,4,18,4,16,3,35,10,2
29582,2021,4451,Thon Maker,NA,C,23,5,NBA,CLE,8,76,NA,NA,7,44,49,-9.4,-1,1,0,3,2,5,0,9,1,1
29583,2021,4294,Tim Frazier,NA,PG,30,7,NBA,MEM,5,62,100,NA,NA,NA,NA,4.5,3.2,4,0,3,0,0,0,39,0,2
29584,2021,4209,Tim Hardaway Jr.,NA,SG,28,8,NBA,DAL,70,1985,NA,15,80,5,NA,1.2,-2.5,21,24,52,14,71,31,307,14,28
29585,2021,4453,Timothé Luwawu-Cabarrot,NA,SF,25,5,NBA,BRK,58,1050,NA,6,59,34,NA,-0.4,-7.7,22,14,56,3,20,6,167,4,15
29586,2021,4055,Tobias Harris,NA,PF,28,10,NBA,PHI,62,2014,NA,NA,NA,89,11,7.3,4,45,38,76,16,78,1,539,14,63
29587,2021,4454,Tomáš Satoranský,NA,SG,29,5,NBA,CHI,58,1307,3,44,45,8,NA,0.3,1.7,70,17,46,5,37,13,642,14,15
29588,2021,4569,Tony Bradley,NA,C,23,4,NBA,TOT,42,684,NA,NA,NA,5,95,-1.7,1.1,8,9,32,13,27,0,82,3,18
29589,2021,4569,Tony Bradley,NA,C,23,4,NBA,PHI,20,287,NA,NA,NA,9,91,13,8,1,3,21,2,5,0,34,1,6
29590,2021,4569,Tony Bradley,NA,C,23,4,NBA,OKC,22,397,NA,NA,NA,2,98,-12.2,-1.5,7,6,11,11,22,0,48,2,12
29591,2021,4212,Tony Snell,NA,SG,29,8,NBA,ATL,47,992,NA,45,54,1,NA,3.7,1.5,13,3,41,2,6,1,147,2,8
29592,2021,4570,Torrey Craig,NA,SF,30,4,NBA,TOT,50,803,NA,2,52,45,NA,-2.6,-9.6,8,6,43,5,9,5,118,0,11
29593,2021,4570,Torrey Craig,NA,SF,30,4,NBA,MIL,18,201,NA,8,58,34,NA,-10.3,-16.8,0,2,14,1,1,2,38,0,6
29594,2021,4570,Torrey Craig,NA,SF,30,4,NBA,PHO,32,602,NA,NA,50,49,NA,0.1,-7.3,8,4,29,4,8,3,80,0,5
29595,2021,4676,Trae Young,NA,PG,22,3,NBA,ATL,63,2125,94,6,NA,NA,NA,5.3,7.1,179,54,38,14,183,15,1403,26,66
29596,2021,4887,Tre Jones,NA,PG,21,1,NBA,SAS,37,269,92,8,NA,NA,NA,-16.7,-16.2,8,4,7,0,10,1,89,1,8
29597,2021,4793,Tremont Waters,NA,PG,23,2,NBA,BOS,26,238,100,NA,NA,NA,NA,-2.7,-3.9,24,3,6,0,6,0,144,0,5
29598,2021,4888,Trent Forrest,NA,PG,22,1,NBA,UTA,30,302,97,3,NA,NA,NA,-5.8,-16.8,10,6,9,2,9,0,119,1,3
29599,2021,3563,Trevor Ariza,NA,SF,35,17,NBA,MIA,30,841,NA,NA,3,96,1,3.1,4,10,4,23,4,18,10,133,1,9
29600,2021,4214,Trey Burke,NA,PG,28,8,NBA,DAL,62,911,99,1,NA,NA,NA,0.6,-2.2,22,4,33,3,22,9,203,4,17
29601,2021,4369,Trey Lyles,NA,PF,25,6,NBA,SAS,23,358,NA,NA,12,77,12,-14.7,-14.4,3,1,10,1,12,0,31,1,0
29602,2021,4058,Tristan Thompson,NA,PF,29,10,NBA,BOS,54,1287,NA,NA,NA,29,71,0.9,0,19,15,68,14,51,2,165,15,31
29603,2021,4678,Troy Brown Jr.,NA,SF,21,3,NBA,TOT,34,524,NA,25,69,6,NA,1.2,2.7,12,4,23,4,12,4,70,7,7
29604,2021,4678,Troy Brown Jr.,NA,SF,21,3,NBA,WAS,21,287,NA,26,65,10,NA,-8.4,-7.1,7,4,11,4,8,2,48,3,3
29605,2021,4678,Troy Brown Jr.,NA,SF,21,3,NBA,CHI,13,237,NA,24,75,1,NA,13.5,15.3,5,0,12,0,4,2,22,4,4
29606,2021,4794,Ty Jerome,NA,SG,23,2,NBA,OKC,33,788,47,48,5,NA,NA,-8.9,2.5,27,7,33,3,14,4,290,1,10
29607,2021,4889,Ty-Shon Alexander,NA,SG,22,1,NBA,PHO,15,47,NA,NA,89,11,NA,-5,-11.3,2,1,1,0,1,0,15,0,0
29608,2021,4890,Tyler Bey,NA,SF,22,1,NBA,DAL,18,71,NA,NA,14,68,18,-27.1,-30,1,1,3,0,3,1,8,1,2
29609,2021,4795,Tyler Cook,NA,SF-PF,23,2,NBA,TOT,32,438,NA,NA,1,76,23,-4,-4.5,8,5,13,4,21,0,41,7,8
29610,2021,4795,Tyler Cook,NA,PF,23,2,NBA,BRK,4,17,NA,NA,NA,NA,100,35.9,31.1,0,0,0,1,0,0,6,0,1
29611,2021,4795,Tyler Cook,NA,SF,23,2,NBA,DET,28,421,NA,NA,1,79,20,-5.6,-1.2,8,5,13,3,21,0,35,7,7
29612,2021,4796,Tyler Herro,NA,SG,21,2,NBA,MIA,54,1635,28,61,12,NA,NA,-2.8,-5.3,64,22,42,7,48,4,451,15,36
29613,2021,4297,Tyler Johnson,NA,SG,28,7,NBA,BRK,39,684,12,66,19,3,NA,4.8,-0.2,12,4,26,0,7,8,112,0,6
29614,2021,4891,Tyrell Terry,NA,PG,20,1,NBA,DAL,11,56,100,NA,NA,NA,NA,-1.6,-3.9,2,0,2,0,0,1,13,0,0
29615,2021,4892,Tyrese Haliburton,NA,PG,20,1,NBA,SAC,58,1746,22,65,13,NA,NA,-4.8,-2.3,54,14,35,2,26,1,721,11,20
29616,2021,4893,Tyrese Maxey,NA,SG,20,1,NBA,PHI,61,935,42,47,11,NA,NA,-2.1,-10.6,22,11,47,2,37,2,291,13,25
29617,2021,4370,Tyus Jones,NA,PG,24,6,NBA,MEM,70,1222,100,NA,NA,NA,NA,-3,-6.6,39,6,10,3,21,5,618,3,14
29618,2021,4894,Udoka Azubuike,NA,C,21,1,NBA,UTA,15,57,NA,NA,NA,NA,100,-49.3,-59.8,1,0,7,1,5,0,0,0,1
29619,2021,3491,Udonis Haslem,NA,C,40,18,NBA,MIA,1,3,NA,NA,NA,NA,100,66.7,66.7,0,0,0,0,0,1,0,0,0
29620,2021,4895,Vernon Carey Jr.,NA,C,19,1,NBA,CHO,19,115,NA,NA,NA,NA,100,-7.2,-5.2,2,1,7,2,4,1,4,1,3
29621,2021,4217,Victor Oladipo,NA,SG,28,8,NBA,TOT,33,1080,10,65,25,NA,NA,-3.6,-1,41,27,32,8,58,21,373,14,39
29622,2021,4217,Victor Oladipo,NA,SG,28,8,NBA,IND,9,300,NA,60,41,NA,NA,4.4,4.8,9,6,8,2,15,8,89,4,11
29623,2021,4217,Victor Oladipo,NA,SG,28,8,NBA,HOU,20,669,8,74,17,1,NA,-6.3,2.1,24,18,19,5,36,10,248,9,25
29624,2021,4217,Victor Oladipo,NA,SG,28,8,NBA,MIA,4,111,50,20,30,NA,NA,-8.2,-8.5,8,3,5,1,7,3,36,1,3
29625,2021,4798,Vincent Poirier,NA,C,27,2,NBA,PHI,10,39,NA,NA,NA,NA,100,-19.8,-25.7,1,2,7,0,1,0,5,0,2
29626,2021,4799,Vlatko Čančar,NA,PF,23,2,NBA,DEN,41,281,NA,4,48,34,15,-17,-23.8,8,3,10,0,6,1,34,3,5
29627,2021,3913,Wayne Ellington,NA,SG,33,12,NBA,DET,46,1012,NA,90,10,NA,NA,-4.2,0.5,25,5,24,2,8,4,158,2,7
29628,2021,4682,Wendell Carter Jr.,NA,C,21,3,NBA,TOT,54,1375,NA,NA,NA,9,91,-9.2,-5.4,22,22,78,20,84,5,252,18,34
29629,2021,4682,Wendell Carter Jr.,NA,C,21,3,NBA,CHI,32,792,NA,NA,NA,NA,100,-7,-8,14,12,52,14,52,3,168,7,22
29630,2021,4682,Wendell Carter Jr.,NA,C,21,3,NBA,ORL,22,583,NA,NA,NA,20,80,-12.3,-4.1,8,10,26,6,32,2,84,11,12
29631,2021,4800,Wenyen Gabriel,NA,PF,23,2,NBA,NOP,21,241,NA,NA,3,97,NA,0.4,1.1,6,4,16,3,6,1,28,1,3
29632,2021,4578,Wesley Iwundu,NA,SF,26,4,NBA,TOT,41,539,NA,26,59,16,NA,-7.9,-9.4,9,5,28,1,13,5,42,4,12
29633,2021,4578,Wesley Iwundu,NA,SF,26,4,NBA,DAL,23,288,NA,3,67,30,NA,-5.9,-9,3,1,16,0,6,4,25,2,6
29634,2021,4578,Wesley Iwundu,NA,SF,26,4,NBA,NOP,18,251,NA,51,49,NA,NA,-10,-10.1,6,4,12,1,7,1,17,2,6
29635,2021,3914,Wesley Matthews,NA,SG,34,12,NBA,LAL,58,1130,8,63,29,1,NA,2,-0.9,20,4,42,1,14,23,129,2,3
29636,2021,4140,Will Barton,NA,SF,30,9,NBA,DEN,56,1736,NA,39,53,8,NA,6.1,2.5,49,28,48,7,46,7,424,15,35
29637,2021,4896,Will Magnay,NA,C,22,1,NBA,NOP,1,3,NA,NA,NA,NA,100,-142.9,-142.4,0,1,0,0,0,0,0,0,0
29638,2021,4371,Willie Cauley-Stein,NA,C,27,6,NBA,DAL,53,906,NA,NA,NA,15,85,7.9,7.6,15,7,85,5,37,8,86,6,12
29639,2021,4460,Willy Hernangómez,NA,C,26,5,NBA,NOP,47,846,NA,NA,NA,1,99,-0.1,0.6,14,8,36,7,44,4,120,11,26
29640,2021,4897,Xavier Tillman Sr.,NA,PF,22,1,NBA,MEM,59,1085,NA,NA,5,56,39,2.2,1.2,25,9,83,6,29,1,183,13,23
29641,2021,4461,Yogi Ferrell,NA,PG,27,5,NBA,TOT,10,136,100,NA,NA,NA,NA,-0.8,0.2,1,0,6,1,4,3,52,1,6
29642,2021,4461,Yogi Ferrell,NA,PG,27,5,NBA,CLE,2,40,100,NA,NA,NA,NA,-12,-3.6,1,0,1,1,1,1,11,1,2
29643,2021,4461,Yogi Ferrell,NA,PG,27,5,NBA,LAC,8,96,100,NA,NA,NA,NA,4,-2.6,0,0,5,0,3,2,41,0,4
29644,2021,4684,Yuta Watanabe,NA,SF,26,3,NBA,TOR,50,723,NA,10,51,38,1,-2.8,-2.6,7,7,36,0,13,6,96,3,9
29645,2021,4299,Zach LaVine,NA,SG,25,7,NBA,CHI,58,2034,22,51,27,NA,NA,-0.5,0.8,113,53,63,13,130,2,677,33,67
29646,2021,4898,Zeke Nnaji,NA,PF,20,1,NBA,DEN,42,397,NA,NA,4,71,25,-7.9,-14.3,3,1,21,1,6,1,23,1,8
29647,2021,4803,Zion Williamson,NA,PF,20,2,NBA,NOP,61,2026,NA,NA,1,92,7,1.7,5.6,52,57,72,33,278,2,569,79,131
28292,2020,4219,Aaron Gordon,NA,PF,24,6,NBA,ORL,62,2017,NA,NA,31,69,NA,-1.2,-0.4,42,27,55,19,105,7,536,27,42
28293,2020,4582,Aaron Holiday,NA,PG,23,2,NBA,IND,66,1617,100,NA,NA,NA,NA,3.5,2.3,56,13,56,5,36,29,534,9,27
28294,2020,4463,Abdel Nader,NA,SF,26,3,NBA,OKC,55,867,NA,2,59,39,NA,-5.2,-9.2,16,8,39,7,33,2,92,10,10
28295,2020,4687,Adam Mokoka,NA,SF,21,1,NBA,CHI,11,112,NA,2,39,58,2,23.4,27.7,2,0,4,0,3,0,10,2,4
