seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
29509,2021,4050,Reggie Jackson,NA,SG,30,10,NBA,LAC,67,1544,14.2,0.576,0.482,0.14,1.8,11.9,7,19,1.3,0.4,10.6,19.9,2.3,1.4,3.7,0.115,0.5,-0.5,0.1,0.8
29510,2021,4878,Reggie Perry,NA,PF,20,1,NBA,BRK,26,211,11,0.466,0.269,0.167,14.9,22.9,19.1,9,1.4,2.5,15.2,20.4,-0.1,0.2,0.2,0.04,-5,-1.7,-6.7,-0.2
29511,2021,4359,Richaun Holmes,NA,C,27,6,NBA,SAC,61,1782,20.2,0.669,0.019,0.296,8.8,22.7,15.7,8.3,1.1,4.6,10.3,17.5,4.7,1.4,6.1,0.165,0.6,-0.3,0.3,1
29512,2021,4051,Ricky Rubio,NA,PG,30,10,NBA,MIN,68,1772,13.5,0.516,0.43,0.301,1.6,12.4,6.8,33.3,2.6,0.2,16.4,16,1.9,1.3,3.1,0.085,-2.1,-0.1,-2.2,-0.1
29513,2021,4782,RJ Barrett,NA,SG,20,2,NBA,NYK,72,2511,13.4,0.535,0.292,0.26,3,14.8,8.9,13.8,1.1,0.8,10.5,23.4,0.9,3.1,4.1,0.078,-1,-0.5,-1.5,0.3
29514,2021,4197,Robert Covington,NA,PF,30,8,NBA,POR,70,2243,11.2,0.553,0.699,0.122,2.8,19.8,11.1,6.8,2.2,3.4,10.7,11.5,1.4,2.4,3.7,0.08,-1.5,1.2,-0.3,1
29515,2021,4879,Robert Franks,NA,PF,24,1,NBA,ORL,7,101,16.5,0.638,0.536,0.464,6,8.5,7.2,7.4,1.4,2.7,5.6,15.3,0.3,0.1,0.3,0.158,0.4,-0.7,-0.3,0
29516,2021,4667,Robert Williams,NA,C,23,3,NBA,BOS,52,985,25.7,0.719,0.008,0.283,14.9,25.6,20.2,14.2,2.1,8.6,15.2,15,3.4,1.9,5.3,0.258,3,3.1,6.1,2
29517,2021,4880,Robert Woodard,NA,SF,21,1,NBA,SAC,13,45,12.5,0.425,0.3,0.4,9.7,30,19.7,6.3,0,5.6,4.1,23.4,0,0,0,-0.011,-2.6,-2.7,-5.4,0
29518,2021,3845,Robin Lopez,NA,C,32,13,NBA,WAS,71,1354,16.7,0.661,0.042,0.322,11.1,10.2,10.6,5.9,0.5,2.7,13.4,17.1,2.8,0.9,3.7,0.131,0.3,-1.4,-1.1,0.3
29519,2021,4668,Rodions Kurucs,NA,SF-PF,22,3,NBA,TOT,21,125,6.3,0.459,0.656,0.125,4.3,15.4,9.8,10.3,3.4,2.9,27.8,15.9,-0.3,0.2,-0.1,-0.041,-7,2.5,-4.6,-0.1
29520,2021,4668,Rodions Kurucs,NA,PF,22,3,NBA,BRK,5,16,7.7,0.5,0.667,0,0,19.7,10.4,15.1,0,0,0,8.2,0,0,0,0.082,-1.2,0.4,-0.8,0
29521,2021,4668,Rodions Kurucs,NA,SF,22,3,NBA,HOU,11,75,0.8,0.297,0.714,0.095,2.7,13.4,7.8,7.1,3.8,4.8,29.1,17.5,-0.4,0.1,-0.3,-0.176,-10.4,2.1,-8.3,-0.1
29522,2021,4668,Rodions Kurucs,NA,SF,22,3,NBA,MIL,5,34,17.9,0.845,0.5,0.25,9.6,17.9,13.9,15,4.1,0,31.1,15.9,0.1,0.1,0.1,0.199,-2.3,4.3,2,0
29523,2021,4285,Rodney Hood,NA,SF,28,7,NBA,TOT,55,942,5.6,0.452,0.435,0.108,2.6,9.4,5.9,7.5,1.2,0.7,11.7,14.1,-0.7,0.3,-0.4,-0.019,-5.3,-1.8,-7.1,-1.2
29524,2021,4285,Rodney Hood,NA,SF,28,7,NBA,POR,38,726,5,0.436,0.418,0.06,2.6,8.3,5.4,8.5,1.3,0.5,13.1,14.1,-0.7,0.2,-0.5,-0.034,-5.7,-2,-7.6,-1
29525,2021,4285,Rodney Hood,NA,SF,28,7,NBA,TOR,17,216,7.5,0.5,0.492,0.271,2.5,13.2,7.6,3.8,0.9,1.4,7,14.2,0,0.1,0.1,0.029,-3.9,-1.4,-5.4,-0.2
29526,2021,4443,Rodney McGruder,NA,SG,29,5,NBA,DET,16,194,16.1,0.619,0.343,0.114,4.5,8.1,6.3,13.6,2,0.4,8.7,18.1,0.3,0.2,0.5,0.121,0.9,-0.2,0.7,0.1
29527,2021,4783,Romeo Langford,NA,SG,21,2,NBA,BOS,18,283,5.1,0.436,0.305,0.203,4.7,9.1,6.9,5.9,1,1.7,13.5,11.3,-0.2,0.2,0,0.003,-4.9,0,-5,-0.2
29528,2021,4360,Rondae Hollis-Jefferson,NA,PF,26,6,NBA,POR,11,107,14.4,0.539,0.056,0.889,10.7,15.4,13,15.7,0.9,3.4,7.4,10.9,0.3,0.1,0.3,0.147,-1.4,0.8,-0.6,0
29529,2021,4560,Royce O'Neale,NA,SF,27,4,NBA,UTA,71,2241,9.9,0.599,0.706,0.117,4.4,18,11.5,10.4,1.2,1.2,16.7,9.6,2.3,3.3,5.6,0.121,-1.3,1.7,0.4,1.4
29530,2021,3713,Rudy Gay,NA,PF,34,15,NBA,SAS,63,1358,14.7,0.532,0.443,0.162,3.2,20.9,11.9,9.7,1.6,2.5,8.8,23.6,0,1.7,1.7,0.059,-0.1,-0.2,-0.3,0.6
29531,2021,4199,Rudy Gobert,NA,C,28,8,NBA,UTA,71,2187,23.5,0.683,0.007,0.646,12.2,33.5,23.3,6,0.9,7,13.7,17,6.1,5.2,11.3,0.248,2,2.5,4.5,3.6
29532,2021,4784,Rui Hachimura,NA,PF,22,2,NBA,WAS,57,1797,11.4,0.549,0.211,0.248,2.9,15.5,9.2,6.3,1.1,0.3,8.6,18.1,0.7,1.4,2.1,0.056,-2,-1.4,-3.5,-0.7
29533,2021,3849,Russell Westbrook,NA,PG,32,13,NBA,WAS,65,2369,19.5,0.509,0.221,0.334,4.9,28.6,16.8,48.6,1.7,0.8,18,30.2,0.5,3.2,3.7,0.075,2.5,0.8,3.4,3.2
29534,2021,4561,Ryan Arcidiacono,NA,PG,26,4,NBA,CHI,44,450,9.8,0.541,0.573,0.171,1.2,15.1,8.3,16.3,1,0,7.4,13.1,0.5,0.4,0.9,0.093,-2.7,0.2,-2.5,-0.1
29535,2021,4881,Saben Lee,NA,PG,21,1,NBA,DET,48,781,13.8,0.536,0.11,0.424,2.8,11.1,6.9,33.2,2,1.5,18.1,17,0.7,0.8,1.5,0.091,-2.2,0.3,-1.9,0
29536,2021,4882,Saddiq Bey,NA,SF,21,1,NBA,DET,70,1909,12.6,0.567,0.666,0.213,2.5,16.2,9.3,7.6,1.3,0.6,7.4,18.7,1.6,1.7,3.3,0.082,0.3,-1.1,-0.8,0.6
29537,2021,4883,Sam Merrill,NA,SG,24,1,NBA,MIL,30,233,11.9,0.603,0.653,0.056,2.8,10.4,6.8,11.4,1.6,0.4,11.9,15,0.3,0.2,0.5,0.102,-0.6,-0.8,-1.4,0
29538,2021,4884,Sean McDermott,NA,SF,24,1,NBA,MEM,18,158,7.2,0.534,0.667,0.242,4,8.8,6.4,3.1,0.6,1.7,9.9,10.8,0.1,0.1,0.2,0.05,-3.3,-1.8,-5.1,-0.1
29539,2021,4785,Sekou Doumbouya,NA,PF,20,2,NBA,DET,56,869,6.9,0.459,0.408,0.227,4.9,13.5,9.2,8,1.4,0.9,12.4,17.8,-0.9,0.7,-0.2,-0.012,-5.4,-1.7,-7,-1.1
29540,2021,4562,Semi Ojeleye,NA,PF,26,4,NBA,BOS,56,950,8.3,0.553,0.715,0.145,3.6,13.7,8.6,5.1,0.9,0,8.2,11.6,0.7,0.6,1.2,0.063,-1.5,-1.2,-2.7,-0.2
29541,2021,3902,Serge Ibaka,NA,C,31,12,NBA,LAC,41,955,18.2,0.585,0.315,0.145,8.9,23.1,16.2,11.5,0.5,4.4,10.2,20.1,1.7,1.3,3,0.15,1.3,-0.5,0.8,0.7
29542,2021,4203,Seth Curry,NA,SG,30,7,NBA,PHI,57,1638,12.9,0.607,0.507,0.139,0.7,8.3,4.6,13.6,1.3,0.4,10,17.1,2.3,1.7,4,0.118,-0.1,-0.8,-0.9,0.5
29543,2021,4670,Shai Gilgeous-Alexander,NA,SG,22,3,NBA,OKC,35,1180,21.6,0.623,0.301,0.405,1.7,13.1,7.3,31.2,1.1,1.7,13.7,27.8,2.7,0.8,3.5,0.143,3.8,0,3.8,1.7
29544,2021,4671,Shake Milton,NA,SG,24,3,NBA,PHI,63,1461,14.6,0.549,0.304,0.264,2.5,8.5,5.6,20.3,1.3,1.1,12.2,24.9,1.1,1.6,2.8,0.091,-0.9,-1.2,-2.1,0
29545,2021,4563,Shaquille Harrison,NA,SG,27,4,NBA,TOT,34,333,6.8,0.416,0.205,0.282,2.4,13.7,8.1,9.5,2.5,1.5,11.1,12.9,-0.2,0.4,0.2,0.03,-5.9,1.3,-4.6,-0.2
29546,2021,4563,Shaquille Harrison,NA,SG,27,4,NBA,UTA,17,56,6.5,0.375,0.1,0.3,5.9,10.9,8.5,21.5,1.7,0,18.1,21.3,-0.1,0.1,0,-0.033,-6.5,-1.3,-7.9,-0.1
29547,2021,4563,Shaquille Harrison,NA,SG,27,4,NBA,DEN,17,277,6.9,0.431,0.241,0.276,1.6,14.3,8,7.1,2.7,1.8,8.4,11.2,-0.1,0.4,0.2,0.042,-5.8,1.8,-4,-0.1
29548,2021,4564,Sindarius Thornwell,NA,SG,26,4,NBA,TOT,21,217,6.6,0.414,0.5,0.174,1.4,7.4,4.4,13,2.9,0.9,12.4,11.1,-0.2,0.2,0,0.009,-5.8,0.8,-5,-0.2
29549,2021,4564,Sindarius Thornwell,NA,SG,26,4,NBA,NOP,14,73,4.5,0.388,0.429,0.095,1.5,5.9,3.7,7,3.3,1.3,15.5,14.9,-0.2,0.1,-0.1,-0.057,-6.1,0.1,-5.9,-0.1
29550,2021,4564,Sindarius Thornwell,NA,SG,26,4,NBA,ORL,7,144,7.7,0.434,0.56,0.24,1.4,8.2,4.7,16,2.7,0.6,9.8,9.2,0,0.1,0.1,0.042,-5.7,1.2,-4.5,-0.1
29551,2021,4885,Skylar Mays,NA,SG,23,1,NBA,ATL,33,269,16.8,0.569,0.408,0.255,4.2,10,7.1,16.4,2.6,0.7,7.6,19.1,0.5,0.3,0.8,0.14,1,0.6,1.6,0.2
29552,2021,4207,Solomon Hill,NA,PF,29,8,NBA,ATL,71,1513,6.7,0.498,0.711,0.154,3.1,12.2,7.7,6.4,1.6,0.6,11.7,10.4,0.1,1.2,1.3,0.04,-3,0.2,-2.8,-0.3
29553,2021,4291,Spencer Dinwiddie,NA,SG,27,7,NBA,BRK,3,64,10.1,0.536,0.438,0.375,0,21.3,11.2,17.6,1.5,1.4,21.2,16.1,0,0.1,0.1,0.045,-3.4,2,-1.4,0
29554,2021,4364,Stanley Johnson,NA,PF,24,6,NBA,TOR,61,1006,8.8,0.519,0.588,0.236,3.1,14.1,8.4,12,2.5,1.8,17.4,13.4,-0.1,1.1,1,0.048,-3.6,1,-2.6,-0.1
29555,2021,3903,Stephen Curry,NA,PG,32,12,NBA,GSW,63,2152,26.3,0.655,0.587,0.289,1.5,15.4,8.5,30.5,1.7,0.3,12.2,34.8,6.5,2.5,9,0.201,8.1,0,8.1,5.5
29556,2021,4565,Sterling Brown,NA,SG,25,4,NBA,HOU,51,1229,11.1,0.597,0.642,0.093,3.2,16.8,9.7,8.4,1.5,0.9,10.5,13.5,1,0.8,1.8,0.071,-1.7,0,-1.7,0.1
29557,2021,4208,Steven Adams,NA,C,27,8,NBA,NOP,58,1605,15.1,0.596,0.01,0.438,14.4,20.4,17.4,9.1,1.6,2.2,17.5,11.7,2.3,1.7,4,0.119,-0.3,-0.5,-0.8,0.5
29558,2021,4672,Sviatoslav Mykhailiuk,NA,SF-SG,23,3,NBA,TOT,66,1324,10.4,0.529,0.621,0.099,1.9,11.4,6.6,12.9,1.9,0.8,14.3,20,-0.8,1.1,0.3,0.01,-1.9,-0.9,-2.8,-0.3
29559,2021,4672,Sviatoslav Mykhailiuk,NA,SF,23,3,NBA,DET,36,634,10.2,0.527,0.767,0.135,1.9,11.2,6.5,13.5,2.1,0.8,14.2,19,-0.3,0.6,0.3,0.025,-1.3,-0.8,-2.1,0
29560,2021,4672,Sviatoslav Mykhailiuk,NA,SG,23,3,NBA,OKC,30,690,10.6,0.531,0.505,0.071,1.9,11.6,6.7,12.3,1.7,0.8,14.4,21,-0.5,0.5,-0.1,-0.004,-2.5,-1.1,-3.5,-0.3
29561,2021,4566,T.J. Leaf,NA,PF,23,4,NBA,POR,7,35,11.2,0.551,0,0.2,0,15.7,7.6,4,2.8,2.6,15.5,15.8,0,0,0,0.022,-4.3,1.2,-3.2,0
29562,2021,4365,T.J. McConnell,NA,PG,28,6,NBA,IND,69,1796,16.9,0.583,0.098,0.098,3.3,12.1,7.7,34.3,3.4,1,20.9,15.3,2.6,2.2,4.8,0.128,-0.1,1.6,1.5,1.6
29563,2021,4292,T.J. Warren,NA,SF,27,7,NBA,IND,4,117,11.6,0.56,0.137,0.196,1.9,11.1,6.5,6.5,0.8,0,6.7,21.6,0.1,0.1,0.1,0.045,-3,-2.5,-5.5,-0.1
29564,2021,4788,Tacko Fall,NA,C,25,2,NBA,BOS,19,136,19.6,0.66,0,0.517,13,29.7,21.3,3.1,0.4,13.7,14.4,13.2,0.2,0.3,0.5,0.177,-1.5,2.6,1.1,0.1
29565,2021,3905,Taj Gibson,NA,PF,35,12,NBA,NYK,45,936,16,0.661,0.095,0.348,11.6,17.3,14.5,5.4,1.7,5,10.8,9.7,2.1,1.7,3.8,0.195,-0.8,2.2,1.4,0.8
29566,2021,4789,Talen Horton-Tucker,NA,SG,20,2,NBA,LAL,65,1304,12.9,0.536,0.268,0.264,2.2,12.3,7.3,20.8,2.4,1.4,16.1,21.7,-0.1,2.2,2.1,0.078,-2.5,1.3,-1.2,0.3
29567,2021,4450,Taurean Prince,NA,PF,26,5,NBA,TOT,41,905,12.1,0.54,0.474,0.232,2.3,15.3,8.8,12.8,1.5,2.3,11.5,19.6,0.2,0.8,1,0.052,-1.2,-0.8,-2,0
29568,2021,4450,Taurean Prince,NA,PF,26,5,NBA,BRK,12,218,11.7,0.565,0.5,0.365,1.1,15.4,8.6,4.3,1.8,3.2,11.4,19.4,0,0.2,0.3,0.062,-2.7,-0.2,-2.9,0
29569,2021,4450,Taurean Prince,NA,PF,26,5,NBA,CLE,29,687,12.2,0.532,0.466,0.194,2.7,15.2,8.8,15.5,1.4,1.9,11.6,19.7,0.2,0.5,0.7,0.049,-0.8,-0.9,-1.7,0
29570,2021,4791,Terance Mann,NA,SG,24,2,NBA,LAC,67,1263,13.8,0.603,0.26,0.269,5.1,16.1,10.8,11.3,1.1,0.9,9.3,15.1,2.4,1.3,3.7,0.141,-0.5,0.4,-0.1,0.6
29571,2021,4792,Terence Davis,NA,SG,23,2,NBA,TOT,61,1074,12.7,0.555,0.586,0.121,2,14.1,7.9,11.4,2,1.2,11.6,21.8,0.1,0.8,0.8,0.038,-1,-1,-2,0
29572,2021,4792,Terence Davis,NA,SG,23,2,NBA,TOR,34,493,11.1,0.537,0.581,0.086,1.9,13.2,7.4,11.6,1.7,1.4,11.7,21.6,-0.2,0.4,0.3,0.026,-1.8,-1.3,-3.1,-0.1
29573,2021,4792,Terence Davis,NA,SG,23,2,NBA,SAC,27,581,14,0.57,0.589,0.15,2.1,14.9,8.4,11.3,2.2,1,11.5,21.9,0.2,0.3,0.6,0.047,-0.4,-0.8,-1.2,0.1
29574,2021,4567,Terrance Ferguson,NA,SG,22,4,NBA,PHI,13,49,-7.1,0.143,0.714,0,0,2.2,1.1,4.9,1,0,36.4,9.7,-0.2,0,-0.2,-0.161,-12.1,-2.7,-14.8,-0.2
29575,2021,4131,Terrence Ross,NA,SG,29,9,NBA,ORL,46,1347,13.2,0.53,0.429,0.224,1.1,11.4,6.1,13.2,1.7,1.4,9.9,24.1,-0.1,1,0.9,0.03,-1.3,-1.1,-2.4,-0.1
29576,2021,4366,Terry Rozier,NA,SG,26,6,NBA,CHO,69,2383,17.1,0.575,0.504,0.178,2.1,11.8,6.9,20,1.8,1.1,9.5,24.4,3.3,2,5.2,0.105,2.4,-0.9,1.5,2.1
29577,2021,3791,Thaddeus Young,NA,PF,32,14,NBA,CHI,68,1652,20.3,0.578,0.068,0.171,11.4,16.9,14.2,27.1,2.2,2.1,16.1,22.3,2.8,2.2,5.1,0.147,2,1.2,3.2,2.2
29578,2021,4367,Thanasis Antetokounmpo,NA,SF,28,3,NBA,MIL,57,551,10.3,0.523,0.212,0.358,10.7,12.9,11.8,10.3,1.9,1.6,21.3,15.3,0,0.6,0.7,0.057,-3.6,-0.3,-3.9,-0.3
29579,2021,4886,Théo Maledon,NA,PG,19,1,NBA,OKC,65,1778,8.2,0.489,0.51,0.22,1.4,11,6.2,18.8,1.5,0.5,17.3,19.4,-1.9,1.1,-0.8,-0.021,-4.1,-1.1,-5.2,-1.4
29580,2021,4674,Theo Pinson,NA,SG,25,3,NBA,NYK,17,34,-8.1,0.111,0.889,0,0,15.8,8,3.7,0,0,10,13.1,-0.2,0,-0.1,-0.205,-13.6,-2.9,-16.5,-0.1
29581,2021,4568,Thomas Bryant,NA,C,23,4,NBA,WAS,10,271,18.7,0.704,0.231,0.264,7.1,16.8,11.9,8.2,0.7,2.5,9.8,17.2,0.7,0.2,1,0.171,2.1,-1.7,0.4,0.2
29582,2021,4451,Thon Maker,NA,C,23,5,NBA,CLE,8,76,18.6,0.657,0.111,0.611,11.5,15.1,13.3,7.9,1.3,4.7,11.6,14.8,0.2,0.1,0.3,0.174,0.3,1.2,1.5,0.1
29583,2021,4294,Tim Frazier,NA,PG,30,7,NBA,MEM,5,62,-0.5,0.177,0.4,0.3,0,13.8,6.8,30.8,1.5,1.5,15,18.1,-0.3,0.1,-0.2,-0.169,-10.8,-2,-12.9,-0.2
29584,2021,4209,Tim Hardaway Jr.,NA,SG,28,8,NBA,DAL,70,1985,15.7,0.589,0.581,0.191,1.1,11.5,6.4,9.8,0.8,0.5,6.1,23.4,3.2,1.2,4.3,0.105,1.9,-1.8,0.1,1.1
29585,2021,4453,Timothé Luwawu-Cabarrot,NA,SF,25,5,NBA,BRK,58,1050,7.8,0.493,0.671,0.121,3.1,10.1,6.8,8.6,1.5,0.5,10.3,17.4,-0.3,0.7,0.3,0.015,-3.2,-1.7,-4.9,-0.8
29586,2021,4055,Tobias Harris,NA,PF,28,10,NBA,PHI,62,2014,20,0.597,0.225,0.221,3.5,19.2,11.5,17.6,1.3,2.3,9.5,23.9,4.1,3.1,7.1,0.17,2.8,0.5,3.4,2.7
29587,2021,4454,Tomáš Satoranský,NA,SG,29,5,NBA,CHI,58,1307,13.8,0.614,0.359,0.24,2.6,9.4,6,27.9,1.5,0.9,20.9,15.2,1.9,1.1,3.1,0.113,-0.5,-0.2,-0.7,0.4
29588,2021,4569,Tony Bradley,NA,C,23,4,NBA,TOT,42,684,20.7,0.678,0.015,0.279,13.3,24,18.6,8.5,1,3.9,13,15.8,1.8,1,2.7,0.192,1.1,0.1,1.2,0.6
29589,2021,4569,Tony Bradley,NA,C,23,4,NBA,PHI,20,287,21.1,0.683,0.013,0.147,15.2,24.5,19.9,8.7,1,4.1,7,12.9,1,0.5,1.5,0.245,2.1,1,3.1,0.4
29590,2021,4569,Tony Bradley,NA,C,23,4,NBA,OKC,22,397,20.4,0.676,0.016,0.361,11.9,23.6,17.7,8.3,1.1,3.8,16,18,0.8,0.5,1.3,0.154,0.4,-0.5,-0.1,0.2
29591,2021,4212,Tony Snell,NA,SG,29,8,NBA,ATL,47,992,9.5,0.708,0.637,0.064,2,10.2,6.2,7.9,0.6,1,10.7,8.6,1.6,0.5,2,0.099,-0.5,-0.4,-0.9,0.3
29592,2021,4570,Torrey Craig,NA,SF,30,4,NBA,TOT,50,803,14.2,0.579,0.467,0.097,8.1,19.1,13.7,7.9,1.7,2.9,9.6,14.3,1.1,1.1,2.2,0.133,-0.3,0.7,0.3,0.5
29593,2021,4570,Torrey Craig,NA,SF,30,4,NBA,MIL,18,201,10.3,0.48,0.478,0.043,7.1,15.1,11.2,9.5,2.1,3.1,9.6,10.8,0.1,0.3,0.4,0.097,-1.9,1,-0.9,0.1
29594,2021,4570,Torrey Craig,NA,SF,30,4,NBA,PHO,32,602,15.5,0.603,0.464,0.11,8.4,20.4,14.5,7.4,1.6,2.8,9.5,15.5,1,0.8,1.8,0.145,0.2,0.5,0.8,0.4
29595,2021,4676,Trae Young,NA,PG,22,3,NBA,ATL,63,2125,23,0.589,0.357,0.491,2,10.5,6.3,45.5,1.2,0.5,16.2,33,5.9,1.3,7.2,0.163,5.4,-1.7,3.6,3
29596,2021,4887,Tre Jones,NA,PG,21,1,NBA,SAS,37,269,12.1,0.544,0.064,0.244,3.1,5.2,4.2,20,1.4,0,13.1,16.1,0.2,0.1,0.4,0.066,-2.2,-1.2,-3.4,-0.1
29597,2021,4793,Tremont Waters,NA,PG,23,2,NBA,BOS,26,238,14.6,0.541,0.452,0.202,2.3,7.5,4.9,36.4,3.1,0.4,22.8,21.4,0.2,0.2,0.4,0.08,0.3,0,0.3,0.1
29598,2021,4888,Trent Forrest,NA,PG,22,1,NBA,UTA,30,302,11.2,0.554,0.366,0.268,4,11.1,7.7,19.9,1.5,1.1,20.9,14.3,0.3,0.4,0.7,0.106,-2.9,0.7,-2.2,0
29599,2021,3563,Trevor Ariza,NA,SF,35,17,NBA,MIA,30,841,11.9,0.542,0.593,0.183,3.7,15.6,9.8,9.4,1.8,2.2,7.5,15.1,0.5,1,1.6,0.091,-1.5,0.2,-1.3,0.2
29600,2021,4214,Trey Burke,NA,PG,28,8,NBA,DAL,62,911,12.6,0.544,0.465,0.161,1.2,5.3,3.3,12.9,1.9,0.7,8,20,0.7,0.7,1.4,0.071,-1.3,-0.7,-2,0
29601,2021,4369,Trey Lyles,NA,PF,25,6,NBA,SAS,23,358,11.4,0.574,0.444,0.256,2.6,23.3,12.8,5.3,0.8,0.2,5.7,12.9,0.3,0.3,0.6,0.085,-1.2,-0.7,-1.9,0
29602,2021,4058,Tristan Thompson,NA,PF,29,10,NBA,BOS,54,1287,14.2,0.54,0.009,0.368,14.5,23.5,19,7.2,0.9,2.4,14.1,14.8,1.5,1.4,2.9,0.107,-1.4,-1.2,-2.6,-0.2
29603,2021,4678,Troy Brown Jr.,NA,SF,21,3,NBA,TOT,34,524,8.5,0.525,0.486,0.146,4.2,17.4,10.8,7.2,0.9,1,12.1,14,0,0.5,0.5,0.043,-3.3,-1,-4.3,-0.3
29604,2021,4678,Troy Brown Jr.,NA,SF,21,3,NBA,WAS,21,287,6.3,0.471,0.517,0.169,4.1,18.4,11.3,8.5,0.5,1.2,14.3,16.1,-0.3,0.2,-0.1,-0.009,-3.7,-2,-5.7,-0.3
29605,2021,4678,Troy Brown Jr.,NA,SF,21,3,NBA,CHI,13,237,11.2,0.616,0.436,0.109,4.3,16.2,10.3,5.6,1.4,0.7,8,11.5,0.3,0.2,0.5,0.107,-2.7,0.2,-2.5,0
29606,2021,4794,Ty Jerome,NA,SG,23,2,NBA,OKC,33,788,13.4,0.585,0.585,0.118,1.3,10.8,6,23.7,1.2,0.7,13.5,18.8,0.9,0.4,1.3,0.079,0.1,-0.4,-0.3,0.3
29607,2021,4889,Ty-Shon Alexander,NA,SG,22,1,NBA,PHO,15,47,4.2,0.349,0.75,0.167,4.9,19,12.1,15.4,0,1.9,18.9,15,-0.1,0,0,-0.048,-5.3,-1.6,-6.8,-0.1
29608,2021,4890,Tyler Bey,NA,SF,22,1,NBA,DAL,18,71,5.9,0.372,0.182,0.227,12.5,16.9,14.7,5.6,0,1.3,11,16.9,-0.1,0,0,-0.033,-5.5,-4.1,-9.6,-0.1
29609,2021,4795,Tyler Cook,NA,SF-PF,23,2,NBA,TOT,32,438,12.8,0.659,0.019,0.34,7,17.2,12.1,5.9,0.9,0.4,15.1,13.9,0.5,0.3,0.8,0.09,-2.5,-0.5,-3,-0.1
29610,2021,4795,Tyler Cook,NA,PF,23,2,NBA,BRK,4,17,1.6,0.333,0,0,6.9,6.2,6.5,14.1,0,0,25,10.3,0,0,0,-0.047,-5.3,-1.5,-6.8,0
29611,2021,4795,Tyler Cook,NA,SF,23,2,NBA,DET,28,421,13.2,0.667,0.02,0.35,7.1,17.6,12.3,5.6,0.9,0.4,14.8,14.1,0.5,0.3,0.8,0.096,-2.4,-0.5,-2.9,-0.1
29612,2021,4796,Tyler Herro,NA,SG,21,2,NBA,MIA,54,1635,13.3,0.543,0.425,0.167,1.8,16.7,9.4,18,1.1,1.1,11.9,23.5,0.1,1.6,1.7,0.049,-0.5,-1.1,-1.6,0.2
29613,2021,4297,Tyler Johnson,NA,SG,28,7,NBA,BRK,39,684,8.2,0.546,0.721,0.115,1,10.9,6.2,8.7,1,0,8.1,13.3,0.4,0.3,0.7,0.049,-2.5,-1.3,-3.8,-0.3
29614,2021,4891,Tyrell Terry,NA,PG,20,1,NBA,DAL,11,56,6,0.318,0.438,0.188,0,11.7,5.9,14,4.4,0,10.4,15.3,-0.1,0.1,-0.1,-0.049,-7.7,2.2,-5.5,-0.1
29615,2021,4892,Tyrese Haliburton,NA,PG,20,1,NBA,SAC,58,1746,16.2,0.585,0.478,0.09,2.4,8.6,5.5,24.6,2.1,1.4,12.5,18.1,2.8,0.7,3.5,0.096,1.9,-0.9,1.1,1.4
29616,2021,4893,Tyrese Maxey,NA,SG,20,1,NBA,PHI,61,935,14.5,0.531,0.24,0.163,1.3,10.8,6.1,19.9,1.3,1.2,8.2,23,0.8,1.1,1.9,0.099,-1.3,-0.6,-1.9,0
29617,2021,4370,Tyus Jones,NA,PG,24,6,NBA,MEM,70,1222,15,0.511,0.339,0.109,1.8,10.4,6.1,28.6,2.5,0.4,10,16.6,1.5,1.3,2.8,0.11,-0.2,0.6,0.4,0.8
29618,2021,4894,Udoka Azubuike,NA,C,21,1,NBA,UTA,15,57,10.3,0.597,0,1.111,7.8,16,12.1,0,0.9,5.7,18.3,12.4,0,0.1,0.1,0.119,-5.6,0.7,-4.9,0
29619,2021,3491,Udonis Haslem,NA,C,40,18,NBA,MIA,1,3,54.6,1,0,0,0,37.5,19.1,0,0,0,0,30.1,0,0,0,0.475,24.1,7,31.1,0
29620,2021,4895,Vernon Carey Jr.,NA,C,19,1,NBA,CHO,19,115,11.7,0.563,0.194,0.306,5.6,20.1,12.7,2.6,0.4,4.3,10.9,17.2,0,0.1,0.2,0.066,-4.4,-1.8,-6.2,-0.1
29621,2021,4217,Victor Oladipo,NA,SG,28,8,NBA,TOT,33,1080,14.3,0.512,0.415,0.24,1.2,15.1,8,22.8,2,1.2,11.5,28.5,-0.6,1,0.4,0.017,-0.6,-0.9,-1.5,0.1
29622,2021,4217,Victor Oladipo,NA,SG,28,8,NBA,IND,9,300,15.5,0.535,0.454,0.243,0.4,18,9.2,18.7,2.4,0.5,9.7,26.4,0,0.3,0.4,0.063,1.5,-0.8,0.6,0.2
29623,2021,4217,Victor Oladipo,NA,SG,28,8,NBA,HOU,20,669,14.9,0.508,0.402,0.218,1.2,14.5,7.6,25.3,1.7,1.3,10.9,29.8,-0.3,0.5,0.1,0.009,-0.3,-0.7,-1,0.2
29624,2021,4217,Victor Oladipo,NA,SG,28,8,NBA,MIA,4,111,8.1,0.471,0.395,0.419,3.1,11.1,7.2,18.9,3.1,1.9,21.6,26.4,-0.3,0.2,-0.1,-0.06,-8.1,-2,-10.1,-0.2
