seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
29010,2021,4694,Brian Bowen,NA,SF,22,2,NBA,IND,6,0,15,2.4,9.6,0.25,0,2.4,0,2.4,7.2,0.333,2.4,2.4,1,0,7.2,7.2,0,0,0,0,2.4,7.2
29011,2021,4813,Brodric Thomas,NA,SG,24,1,NBA,TOT,32,1,399,3.5,9.7,0.361,1.4,5.3,0.271,2.1,4.4,0.469,2.8,4.2,0.674,0.7,4.1,4.8,2.7,1.4,0.9,2,3.6,11.3
29012,2021,4813,Brodric Thomas,NA,SG,24,1,NBA,HOU,4,0,24,3,10.5,0.286,1.5,9,0.167,1.5,1.5,1,7.5,10.5,0.714,1.5,4.5,6,6,1.5,1.5,6,7.5,15
29013,2021,4813,Brodric Thomas,NA,SG,24,1,NBA,CLE,28,1,375,3.6,9.7,0.366,1.4,5.1,0.283,2.1,4.6,0.458,2.5,3.7,0.667,0.7,4,4.7,2.5,1.3,0.9,1.7,3.4,11
29014,2021,3801,Brook Lopez,NA,C,32,13,NBA,MIL,70,70,1902,6.1,12.1,0.503,1.8,5.3,0.338,4.3,6.8,0.632,2.3,2.7,0.845,2,4.6,6.6,0.9,0.8,1.9,1.2,2.8,16.3
29015,2021,4594,Bruce Brown,NA,PG,24,3,NBA,BRK,65,37,1451,5.8,10.5,0.556,0.4,1.5,0.288,5.4,9,0.599,2.1,2.9,0.735,2.8,5.9,8.7,2.6,1.4,0.7,1.3,3.6,14.2
29016,2021,4225,Bruno Caboclo,NA,PF,25,7,NBA,HOU,6,0,36,8,17,0.471,0,5,0,8,12,0.667,1,2,0.5,3,11,14,1,0,2,4,6,17
29017,2021,4695,Bruno Fernando,NA,C,22,2,NBA,ATL,33,0,226,2.9,7,0.409,0,0.3,0,2.9,6.7,0.429,2.4,3.5,0.682,2.5,9.9,12.4,1.6,0.6,0.5,3.3,3.7,8.1
29018,2021,4381,Bryn Forbes,NA,SG,27,5,NBA,MIL,70,10,1354,6.6,14.1,0.473,4.1,9.1,0.452,2.6,5,0.511,1.2,1.6,0.77,0.3,2.7,3,1.2,0.6,0,1.2,2,18.6
29019,2021,4382,Buddy Hield,NA,SG,28,5,NBA,SAC,71,71,2433,6,14.7,0.406,4.2,10.7,0.391,1.8,4,0.446,1.3,1.5,0.846,0.4,4.5,4.9,3.8,0.9,0.4,1.9,2.6,17.4
29020,2021,4696,Caleb Martin,NA,SF,25,2,NBA,CHO,53,3,818,4.2,11.3,0.375,1.4,5.5,0.248,2.9,5.8,0.496,1.8,2.8,0.641,1.4,4.8,6.2,2.9,1.6,0.5,1.5,2.7,11.6
29021,2021,4697,Cam Reddish,NA,SF,21,2,NBA,ATL,26,21,750,4.6,12.6,0.365,1.6,6,0.262,3,6.6,0.46,3.2,3.9,0.817,1.1,3.9,5,1.7,1.6,0.4,1.6,3.3,14
29022,2021,4698,Cameron Johnson,NA,PF,24,2,NBA,PHO,60,11,1437,5.1,12.1,0.42,2.9,8.4,0.349,2.2,3.7,0.581,1.3,1.5,0.847,0.8,4.2,5,2.2,0.9,0.4,1,2.1,14.4
29023,2021,4814,Cameron Oliver,NA,SF,24,1,NBA,HOU,4,0,87,7.9,13.7,0.576,1.7,5.4,0.308,6.2,8.3,0.75,0.4,1.7,0.25,2.1,6.6,8.7,2.1,0.8,1.7,1.2,4.6,17.8
29024,2021,4311,Cameron Payne,NA,PG,26,6,NBA,PHO,60,1,1079,6.4,13.2,0.484,2.4,5.5,0.44,3.9,7.6,0.515,1.7,1.9,0.893,0.5,4.3,4.8,7.2,1.2,0.5,2,3.2,16.8
29025,2021,4595,Cameron Reynolds,NA,SF,25,2,NBA,TOT,5,0,40,5.4,16.2,0.333,2.7,10.8,0.25,2.7,5.4,0.5,0,0,NA,1.8,2.7,4.5,1.8,0,0,0,1.8,13.5
29026,2021,4595,Cameron Reynolds,NA,SF,25,2,NBA,SAS,3,0,6,6,12,0.5,0,0,NA,6,12,0.5,0,0,NA,0,0,0,0,0,0,0,0,12
29027,2021,4595,Cameron Reynolds,NA,SF,25,2,NBA,HOU,2,0,34,5.3,16.9,0.313,3.2,12.7,0.25,2.1,4.2,0.5,0,0,NA,2.1,3.2,5.3,2.1,0,0,0,2.1,13.8
29028,2021,4383,Caris LeVert,NA,SG,26,5,NBA,TOT,47,39,1486,8.7,19.7,0.441,2,6.3,0.326,6.7,13.5,0.495,3.5,4.4,0.811,0.8,4.4,5.2,5.9,1.6,0.7,2.5,2.5,23
29029,2021,4383,Caris LeVert,NA,SG,26,5,NBA,BRK,12,4,334,9.4,21.6,0.435,2.4,6.8,0.349,7,14.8,0.474,2.8,3.7,0.765,1.1,4.5,5.6,7.8,1.4,0.6,2.8,2.2,23.9
29030,2021,4383,Caris LeVert,NA,SG,26,5,NBA,IND,35,35,1152,8.5,19.2,0.443,1.9,6.1,0.318,6.6,13.1,0.501,3.7,4.6,0.822,0.7,4.3,5.1,5.4,1.7,0.7,2.4,2.7,22.7
29031,2021,3435,Carmelo Anthony,NA,PF,36,18,NBA,POR,69,3,1690,7,16.6,0.421,2.8,6.9,0.409,4.1,9.6,0.429,2.9,3.3,0.89,0.7,3.9,4.6,2.2,1,0.8,1.3,3.1,19.7
29032,2021,4699,Carsen Edwards,NA,SG,22,2,NBA,BOS,31,1,276,6.1,14.5,0.423,2.3,8.2,0.286,3.8,6.3,0.604,1.4,1.7,0.846,0.4,3,3.4,1.8,0.9,0.1,0.9,3.3,16
29033,2021,4815,Cassius Stanley,NA,SG,21,1,NBA,IND,24,0,93,5,16.6,0.302,1.2,5,0.231,3.9,11.6,0.333,2.7,3.5,0.778,3.1,4.6,7.7,0.4,0.4,0.8,0.4,5.4,13.9
29034,2021,4816,Cassius Winston,NA,PG,22,1,NBA,WAS,22,0,98,5.1,12.1,0.424,2.9,6.2,0.471,2.2,5.9,0.375,1.8,2.2,0.833,0,3.3,3.3,4.4,0.7,0.4,1.8,2.9,15.1
29035,2021,4479,Cedi Osman,NA,SF,25,4,NBA,CLE,59,26,1510,5.2,14,0.374,2.4,7.7,0.306,2.9,6.2,0.458,1.8,2.3,0.8,0.9,3.9,4.8,4.1,1.3,0.2,1.9,2.8,14.6
29036,2021,4596,Chandler Hutchison,NA,SF,24,3,NBA,TOT,25,1,346,4.1,10.7,0.379,0.8,2.3,0.364,3.2,8.4,0.383,2.2,2.6,0.84,0.6,7.5,8.1,1.8,1.2,0.5,2.1,3.4,11.1
29037,2021,4596,Chandler Hutchison,NA,SF,24,3,NBA,CHI,7,0,64,2.8,10.1,0.278,0.6,1.7,0.333,2.3,8.4,0.267,1.1,1.1,1,0.6,10.7,11.3,2.3,0.6,0,2.8,5.1,7.3
29038,2021,4596,Chandler Hutchison,NA,SF,24,3,NBA,WAS,18,1,282,4.3,10.9,0.4,0.9,2.4,0.368,3.4,8.4,0.409,2.4,2.9,0.826,0.6,6.8,7.4,1.7,1.4,0.6,1.9,3.1,12
29039,2021,4700,Charlie Brown,NA,SG,23,2,NBA,OKC,9,1,152,3.1,10.2,0.302,1.2,5,0.238,1.9,5.2,0.364,2.1,2.4,0.9,0.7,3.3,4,2.1,0.9,0.5,1.4,4.5,9.5
29040,2021,4384,Chasson Randle,NA,PG,27,4,NBA,ORL,41,5,837,4,10.2,0.388,1.9,5.6,0.338,2.1,4.6,0.449,1.6,2.1,0.792,0.3,3.2,3.5,3.2,0.9,0.2,2,2.8,11.4
29041,2021,4597,Chimezie Metu,NA,C,23,3,NBA,SAC,36,6,488,6.7,13.2,0.508,1,2.7,0.351,5.8,10.5,0.549,2.3,3.2,0.721,2.3,6,8.3,2.1,1,1.3,2.1,4.4,16.7
29042,2021,4481,Chris Boucher,NA,C,28,4,NBA,TOR,60,14,1453,7.1,13.9,0.514,2.2,5.8,0.383,4.9,8.1,0.609,3.8,4.8,0.788,2.9,7.1,10,1.6,0.9,2.8,1.1,4.1,20.3
29043,2021,4598,Chris Chiozza,NA,PG,25,3,NBA,BRK,22,1,232,4.8,13.7,0.352,2,6.5,0.31,2.8,7.1,0.391,2,2.6,0.765,0.5,3.3,3.7,10.1,1.1,0.9,2.5,2.9,13.7
29044,2021,3585,Chris Paul,NA,PG,35,16,NBA,PHO,70,70,2199,7.2,14.4,0.499,1.7,4.2,0.395,5.5,10.2,0.543,2.8,3,0.934,0.4,4.7,5.1,10.2,1.6,0.3,2.6,2.7,18.8
29045,2021,4702,Chris Silva,NA,PF,24,2,NBA,TOT,15,0,92,3.9,6.3,0.625,0.4,0.4,1,3.5,5.9,0.6,4.3,5.9,0.733,2.7,7.8,10.6,2.3,0.4,2.3,3.9,9.4,12.5
29046,2021,4702,Chris Silva,NA,PF,24,2,NBA,MIA,11,0,83,3.9,5.6,0.692,0.4,0.4,1,3.5,5.2,0.667,4.8,6.5,0.733,3,7.8,10.8,2.6,0.4,2.2,3.9,8.7,13
29047,2021,4702,Chris Silva,NA,PF,24,2,NBA,SAC,4,0,9,4,12,0.333,0,0,NA,4,12,0.333,0,0,NA,0,8,8,0,0,4,4,16,8
29048,2021,4313,Christian Wood,NA,C,25,5,NBA,HOU,41,41,1326,8.9,17.4,0.514,2.1,5.6,0.374,6.8,11.8,0.581,3.4,5.4,0.631,2.1,8.7,10.7,1.9,0.9,1.3,2.2,2.4,23.3
29049,2021,4817,Chuma Okeke,NA,PF,22,1,NBA,ORL,45,19,1133,4.3,10.3,0.417,1.6,4.5,0.348,2.7,5.8,0.47,1,1.3,0.75,1.3,4.4,5.8,3.2,1.5,0.7,1.2,1.5,11.1
29050,2021,4818,CJ Elleby,NA,SF,20,1,NBA,POR,30,0,192,4.7,12.4,0.379,1.3,6.4,0.206,3.4,6,0.563,2.1,2.8,0.733,2.1,3.9,6,1.9,1.1,0.6,0.9,5.1,12.7
29051,2021,4154,CJ McCollum,NA,SG,29,8,NBA,POR,47,47,1600,9.1,19.9,0.458,3.8,9.5,0.402,5.3,10.4,0.509,2.4,3,0.812,0.7,3.5,4.2,5,1,0.5,1.5,2,24.5
29052,2021,4230,Clint Capela,NA,C,26,7,NBA,ATL,63,63,1898,7.8,13.2,0.594,0,0,NA,7.8,13.2,0.594,2.5,4.3,0.573,5.6,11.5,17.1,0.9,0.8,2.4,1.4,2.8,18.1
29053,2021,4703,Coby White,NA,PG,20,2,NBA,CHI,69,54,2156,6.3,15.1,0.416,2.7,7.6,0.359,3.5,7.5,0.473,2.1,2.4,0.901,0.5,4.3,4.7,5.5,0.6,0.3,2.6,3,17.4
29054,2021,4704,Cody Martin,NA,SF,25,2,NBA,CHO,52,10,849,3.5,8,0.441,0.7,2.5,0.276,2.8,5.5,0.515,1.1,1.8,0.581,2.2,4.6,6.8,3.6,1.6,0.5,1.7,2.2,8.8
29055,2021,4155,Cody Zeller,NA,C,28,8,NBA,CHO,48,21,1005,6.5,11.6,0.559,0.1,1,0.143,6.3,10.6,0.598,3,4.3,0.714,4.3,7.5,11.7,3.1,1,0.6,1.8,4.3,16.2
29056,2021,4819,Cole Anthony,NA,PG,20,1,NBA,ORL,47,34,1273,6.2,15.6,0.397,1.6,4.9,0.337,4.6,10.7,0.424,3.1,3.7,0.832,1.1,5.2,6.2,5.4,0.8,0.5,3,2.8,17.1
29057,2021,4599,Collin Sexton,NA,SG,22,3,NBA,CLE,60,60,2115,8.9,18.8,0.475,1.7,4.5,0.371,7.3,14.3,0.508,5.3,6.5,0.815,1,2.2,3.2,4.5,1.1,0.2,2.8,2.7,24.9
29058,2021,3992,Cory Joseph,NA,PG,29,10,NBA,TOT,63,13,1446,5,10.6,0.469,1.1,3.3,0.341,3.9,7.3,0.527,1.8,2.2,0.818,0.9,3.1,4,5.3,1.5,0.4,2,3.5,12.9
29059,2021,3992,Cory Joseph,NA,PG,29,10,NBA,SAC,44,2,944,4.2,9.5,0.444,1.2,3.6,0.33,3.1,5.9,0.513,1.4,1.8,0.766,1,2.8,3.8,4.1,1.5,0.3,1.7,3.7,11
29060,2021,3992,Cory Joseph,NA,PG,29,10,NBA,DET,19,11,502,6.4,12.6,0.506,1,2.7,0.368,5.4,9.9,0.543,2.6,2.9,0.878,0.7,3.6,4.3,7.5,1.6,0.6,2.5,2.9,16.4
29061,2021,4316,Cristiano Felício,NA,C,28,6,NBA,CHI,18,0,84,3,5.6,0.538,0,0.9,0,3,4.7,0.636,3.9,6.9,0.563,4.3,6.9,11.1,3.9,1.7,0,1.7,4.3,9.9
29062,2021,3805,D.J. Augustin,NA,PG,33,13,NBA,TOT,57,12,1129,4.3,10.9,0.394,2.6,6.9,0.382,1.7,4,0.413,2.7,3,0.904,0.6,2.4,3,6,0.9,0,2.1,1.8,14
29063,2021,3805,D.J. Augustin,NA,PG,33,13,NBA,MIL,37,6,713,3.6,9.7,0.37,2.5,6.5,0.38,1.1,3.2,0.349,1.8,2,0.9,0.6,2,2.5,5.6,1,0.1,1.7,1.7,11.5
29064,2021,3805,D.J. Augustin,NA,PG,33,13,NBA,HOU,20,6,416,5.5,13.1,0.424,2.9,7.6,0.386,2.6,5.5,0.476,4.2,4.7,0.907,0.8,3,3.8,6.8,0.7,0,2.7,2,18.3
29065,2021,4482,D.J. Wilson,NA,PF,24,4,NBA,TOT,35,1,433,5.7,14,0.405,2.5,7.2,0.345,3.2,6.7,0.469,1.4,2.1,0.68,1.7,7.6,9.3,1.9,0.9,1.3,1.8,3.7,15.2
29066,2021,4482,D.J. Wilson,NA,PF,24,4,NBA,MIL,12,0,105,5.5,14.7,0.372,3.4,9.6,0.357,2.1,5.1,0.4,0.3,0.7,0.5,1,7.5,8.6,1,0.3,1.4,1.4,4.5,14.7
29067,2021,4482,D.J. Wilson,NA,PF,24,4,NBA,HOU,23,1,328,5.7,13.7,0.416,2.2,6.5,0.339,3.5,7.2,0.485,1.8,2.5,0.696,1.9,7.7,9.5,2.2,1.1,1.3,2,3.4,15.4
29068,2021,4317,D'Angelo Russell,NA,PG,24,6,NBA,MIN,42,26,1196,8.5,19.6,0.431,3.6,9.3,0.387,4.8,10.3,0.471,3.4,4.5,0.765,0.5,2.9,3.3,7.3,1.4,0.5,3.4,2,24
29069,2021,4820,Dakota Mathias,NA,SG,25,1,NBA,PHI,8,2,123,5.6,14,0.396,2.3,7.6,0.308,3.2,6.4,0.5,0.6,1.8,0.333,0.3,1.8,2,3.8,0.3,0.9,0.3,2,14
29070,2021,4387,Damian Jones,NA,C,25,5,NBA,TOT,39,10,547,4.6,6.8,0.68,0.1,0.3,0.2,4.5,6.4,0.704,2.8,3.8,0.724,2.4,5.6,8,1.9,0.7,1.9,1.7,5.1,12
29071,2021,4387,Damian Jones,NA,C,25,5,NBA,PHO,14,0,94,3.1,6.1,0.5,0,0.4,0,3.1,5.7,0.533,2.3,4.2,0.545,2.7,4.2,6.9,1.5,0.4,1.9,2.3,7.3,8.4
29072,2021,4387,Damian Jones,NA,C,25,5,NBA,LAL,8,6,112,5.1,5.5,0.941,0,0,NA,5.1,5.5,0.941,3.5,3.9,0.917,2.6,5.8,8.4,0.3,0.3,2.3,1.6,7.1,13.8
29073,2021,4387,Damian Jones,NA,C,25,5,NBA,SAC,17,4,341,4.9,7.4,0.657,0.1,0.4,0.25,4.8,7,0.682,2.6,3.7,0.714,2.2,5.9,8.1,2.5,1,1.8,1.6,3.8,12.5
29074,2021,4077,Damian Lillard,NA,PG,30,9,NBA,POR,67,67,2398,9,20,0.451,4.1,10.6,0.391,4.9,9.5,0.519,6.7,7.3,0.928,0.5,3.8,4.2,7.6,0.9,0.3,3,1.5,28.9
29075,2021,4484,Damion Lee,NA,SG,28,4,NBA,GSW,57,1,1079,4.3,9.1,0.467,2.6,6.5,0.397,1.7,2.7,0.638,1.3,1.5,0.909,0.7,5.3,6,2.4,1.3,0.3,1,3,12.4
29076,2021,4485,Damyean Dotson,NA,SG,26,4,NBA,CLE,46,7,907,4.7,11.6,0.406,1.8,6.3,0.289,2.9,5.3,0.545,1,1.4,0.667,0.2,3.5,3.7,3.6,0.6,0.2,1.7,1.7,12.2
29077,2021,4705,Daniel Gafford,NA,PF-C,22,2,NBA,TOT,54,11,791,7,10.2,0.684,0,0,NA,7,10.2,0.684,3.3,4.9,0.667,4.3,6.2,10.5,1.3,1.2,3.4,1.9,4.5,17.3
29078,2021,4705,Daniel Gafford,NA,PF,22,2,NBA,CHI,31,11,383,5.6,8.2,0.69,0,0,NA,5.6,8.2,0.69,2.5,3.9,0.659,4.1,5.5,9.7,1.6,1,3.2,2.1,5.1,13.8
29079,2021,4705,Daniel Gafford,NA,C,22,2,NBA,WAS,23,0,408,8.3,12.2,0.681,0,0,NA,8.3,12.2,0.681,4,5.9,0.672,4.4,6.9,11.3,1.1,1.3,3.6,1.7,3.9,20.6
29080,2021,4821,Daniel Oturu,NA,C,21,1,NBA,LAC,30,0,161,4.9,11.6,0.423,0.2,1.1,0.2,4.7,10.5,0.447,2,2.7,0.75,4.7,6,10.7,2.2,0.9,1.6,2,5.4,12.1
29081,2021,4487,Daniel Theis,NA,C,28,4,NBA,TOT,65,51,1601,5.7,10.5,0.541,1.1,3.4,0.322,4.6,7.1,0.646,1.7,2.5,0.673,2.1,5.9,8,2.4,0.9,1.3,1.5,3.8,14.1
29082,2021,4487,Daniel Theis,NA,C,28,4,NBA,BOS,42,37,1027,5.6,10.1,0.552,1.2,3.3,0.347,4.4,6.8,0.653,1.6,2.3,0.687,1.9,5.8,7.7,2.3,0.9,1.5,1.4,4.2,13.9
29083,2021,4487,Daniel Theis,NA,C,28,4,NBA,CHI,23,14,574,5.8,11.2,0.522,1,3.6,0.281,4.8,7.6,0.636,1.8,2.7,0.651,2.4,6.1,8.5,2.6,1,0.9,1.6,2.9,14.4
29084,2021,3807,Danilo Gallinari,NA,PF,32,12,NBA,ATL,51,4,1222,6.1,14,0.434,3,7.5,0.406,3,6.5,0.466,4.7,5.1,0.925,0.5,5.7,6.2,2.2,0.9,0.3,1.3,3.1,19.9
29085,2021,3867,Danny Green,NA,SF,33,12,NBA,PHI,69,69,1934,4.2,10.1,0.412,3.3,8,0.405,0.9,2.1,0.438,0.6,0.7,0.775,1,3.8,4.8,2.2,1.7,1,1.2,2.3,12.2
29086,2021,4233,Dante Exum,NA,SG,25,6,NBA,CLE,6,3,116,3.1,8.1,0.385,0.6,3.4,0.182,2.5,4.7,0.533,0.3,0.6,0.5,0.6,4.7,5.3,4,1.2,0.6,2.2,2.8,7.1
29087,2021,4389,Danuel House,NA,SF,27,5,NBA,HOU,36,23,932,4.2,10.5,0.404,2.1,6,0.346,2.2,4.5,0.483,1.6,2.4,0.651,0.7,4.4,5.1,2.7,0.8,0.6,1.4,2.6,12.2
29088,2021,4706,DaQuan Jeffries,NA,SG,23,2,NBA,TOT,31,5,493,3.7,8.8,0.417,1.5,4.9,0.299,2.2,3.9,0.566,0.5,0.6,0.875,1.4,3.8,5.2,1.6,1.1,0.7,1,3.5,9.3
29089,2021,4706,DaQuan Jeffries,NA,SG,23,2,NBA,SAC,18,2,232,3.7,8.8,0.421,1.4,4.3,0.321,2.3,4.5,0.517,0.9,1.1,0.857,1.4,3.1,4.5,0.9,1.1,0.6,1.2,3.6,9.8
29090,2021,4706,DaQuan Jeffries,NA,SG,23,2,NBA,HOU,13,3,261,3.6,8.7,0.413,1.5,5.4,0.282,2.1,3.3,0.625,0.1,0.1,1,1.4,4.4,5.8,2.2,1.1,0.8,0.8,3.4,8.8
29091,2021,4390,Dario Šarić,NA,C,26,5,NBA,PHO,50,4,871,6.3,14.1,0.447,1.9,5.6,0.348,4.4,8.6,0.512,3.5,4.1,0.848,1.9,6,7.9,2.7,1.2,0.2,2.4,3.9,18.1
29092,2021,4707,Darius Bazley,NA,PF,20,2,NBA,OKC,55,55,1714,5.7,14.5,0.396,1.7,6,0.29,4,8.5,0.47,2.6,3.7,0.702,1.1,7.2,8.3,2.1,0.6,0.5,2.6,1.3,15.8
29093,2021,4708,Darius Garland,NA,PG,21,2,NBA,CLE,54,50,1790,7.3,16.1,0.451,2.1,5.3,0.395,5.2,10.8,0.479,2.3,2.7,0.848,0.5,2.1,2.6,6.6,1.3,0.1,3.3,2.2,18.9
29094,2021,4079,Darius Miller,NA,SF,30,6,NBA,OKC,18,0,197,4,8.8,0.458,3.1,7.7,0.405,0.9,1.1,0.833,2.2,2.2,1,0.4,4,4.4,3.8,2.4,0.9,1.5,2.4,13.3
29095,2021,4391,David Nwaba,NA,SF,28,5,NBA,HOU,30,9,679,5.6,11.6,0.486,0.9,3.3,0.27,4.7,8.2,0.574,2.5,3.6,0.691,2.1,4.1,6.3,1.6,1.6,1.1,0.9,3.2,14.6
29096,2021,4392,Dāvis Bertāns,NA,PF,28,5,NBA,WAS,57,7,1464,4.7,11.8,0.404,4.2,10.5,0.395,0.6,1.2,0.48,2.5,2.8,0.87,0.4,3.7,4.1,1.2,0.8,0.3,0.8,3.3,16.1
29097,2021,4489,De'Aaron Fox,NA,PG,23,4,NBA,SAC,58,58,2036,9.4,19.6,0.477,1.8,5.7,0.322,7.5,14,0.539,5.3,7.4,0.719,0.6,3,3.6,7.4,1.5,0.5,3.1,3,25.8
29098,2021,4709,De'Andre Hunter,NA,SF,23,2,NBA,ATL,23,19,678,6.4,13.2,0.484,1.6,5,0.326,4.7,8.1,0.582,3.9,4.5,0.859,0.9,4.9,5.8,2.3,1,0.6,1.5,3.1,18.3
29099,2021,4602,De'Anthony Melton,NA,PG,22,3,NBA,MEM,52,1,1045,5.9,13.5,0.438,3,7.3,0.412,2.9,6.3,0.467,1.4,1.8,0.804,1,4.5,5.5,4.5,2.1,1.1,2.3,2.9,16.3
29100,2021,4710,Dean Wade,NA,PF,24,2,NBA,CLE,63,19,1212,4,9.2,0.431,2.3,6.3,0.366,1.7,2.9,0.571,0.9,1.2,0.769,1.1,5.3,6.4,2.2,1,0.6,0.9,2.3,11.2
29101,2021,4603,Deandre Ayton,NA,C,22,3,NBA,PHO,69,69,2115,7.3,11.7,0.626,0.1,0.3,0.2,7.3,11.4,0.639,2.3,2.9,0.769,3.9,8.5,12.4,1.7,0.7,1.4,1.8,3.3,17
29102,2021,3810,DeAndre Jordan,NA,C,32,13,NBA,BRK,57,43,1246,5.5,7.2,0.763,0,0,0,5.5,7.2,0.766,1.3,2.7,0.5,3.4,9,12.3,2.7,0.5,1.9,2.5,3.4,12.3
29103,2021,4393,DeAndre' Bembry,NA,SF,26,5,NBA,TOR,51,12,972,4.3,8.4,0.513,0.5,2,0.264,3.8,6.5,0.589,1.7,2.4,0.682,1.2,4.2,5.4,4,2,0.7,2.6,3.2,10.9
29104,2021,4822,Deividas Sirvydis,NA,SG,20,1,NBA,DET,20,0,133,3.8,10.8,0.35,2.7,7.6,0.357,1.1,3.2,0.333,0.8,1.6,0.5,0,7.8,7.8,1.4,0.5,0,1.4,2.4,11.1
29105,2021,4394,Dejounte Murray,NA,PG,24,4,NBA,SAS,67,67,2139,7.4,16.4,0.453,1.1,3.3,0.317,6.4,13,0.488,1.8,2.3,0.791,1,7,8,6.1,1.7,0.1,2,2.3,17.7
29106,2021,4320,Delon Wright,NA,SG-PG,28,6,NBA,TOT,63,39,1748,4.9,10.7,0.463,1.3,3.5,0.372,3.6,7.1,0.509,2.1,2.6,0.802,1.3,4.2,5.5,5.7,2.1,0.6,1.7,1.5,13.3
29107,2021,4320,Delon Wright,NA,SG,28,6,NBA,DET,36,31,1052,4.7,10,0.464,1.1,3,0.348,3.6,7,0.515,2.4,3.1,0.789,1.3,4.3,5.6,6.2,2,0.7,1.6,1.5,12.8
29108,2021,4320,Delon Wright,NA,PG,28,6,NBA,SAC,27,8,696,5.4,11.6,0.462,1.7,4.3,0.398,3.7,7.3,0.5,1.6,1.9,0.833,1.4,4,5.4,5,2.2,0.6,1.8,1.6,14
29109,2021,3872,DeMar DeRozan,NA,PF,31,12,NBA,SAS,61,61,2056,8,16.1,0.495,0.3,1.3,0.257,7.6,14.8,0.515,6.8,7.7,0.88,0.7,3.8,4.5,7.4,1,0.3,2.1,2.2,23
29110,2021,3926,DeMarcus Cousins,NA,C,30,10,NBA,TOT,41,11,713,6.6,15.4,0.426,2.4,6.8,0.348,4.2,8.6,0.488,3,4.1,0.728,2.7,10.6,13.3,3.8,1.7,1.2,3.2,5.4,18.5
29111,2021,3926,DeMarcus Cousins,NA,C,30,10,NBA,HOU,25,11,506,5.6,14.9,0.376,2.8,8.3,0.336,2.8,6.7,0.426,3.1,4.2,0.746,2.1,11.5,13.6,4.3,1.5,1.3,2.8,5.3,17.1
29112,2021,3926,DeMarcus Cousins,NA,C,30,10,NBA,LAC,16,0,207,8.9,16.5,0.537,1.4,3.3,0.421,7.5,13.2,0.566,2.6,3.8,0.682,4,8.5,12.5,2.8,2.3,1,4.3,5.7,21.7
29113,2021,4823,Deni Avdija,NA,SF,20,1,NBA,WAS,54,32,1257,3.7,8.9,0.417,1.5,4.8,0.315,2.2,4.1,0.535,0.8,1.3,0.644,0.6,6.9,7.5,1.8,0.9,0.4,0.9,4,9.8
29114,2021,4157,Dennis Schröder,NA,SG,27,8,NBA,LAL,61,61,1956,6.1,14,0.437,1.3,3.9,0.335,4.8,10.1,0.476,3.8,4.5,0.848,0.6,3.3,3.9,6.5,1.3,0.2,3,2.9,17.3
29115,2021,4490,Dennis Smith Jr.,NA,PG,23,4,NBA,TOT,23,9,420,5,12.4,0.4,1.6,5,0.328,3.3,7.5,0.448,1.6,2.2,0.731,1,3.7,4.7,6.6,2,1.2,2.2,3.2,13.2
29116,2021,4490,Dennis Smith Jr.,NA,PG,23,4,NBA,NYK,3,0,28,2.6,12.9,0.2,0,5.1,0,2.6,7.7,0.333,6.4,7.7,0.833,0,2.6,2.6,3.9,3.9,0,1.3,5.1,11.6
29117,2021,4490,Dennis Smith Jr.,NA,PG,23,4,NBA,DET,20,9,392,5.1,12.4,0.415,1.7,5,0.352,3.4,7.4,0.457,1.3,1.8,0.7,1.1,3.8,4.9,6.8,1.8,1.3,2.3,3,13.3
29118,2021,4396,Denzel Valentine,NA,SG,27,4,NBA,CHI,62,3,1036,5.4,14.5,0.373,2.8,8.4,0.331,2.6,6,0.431,0.6,0.6,0.941,0.8,6,6.8,3.6,1,0.2,1.5,2.4,14.1
29119,2021,3928,Derrick Favors,NA,C,29,11,NBA,UTA,68,0,1039,5.4,8.4,0.638,0,0.1,0,5.4,8.4,0.643,2,2.8,0.738,4.8,8.2,13,1.5,1.1,2.4,1.2,5,12.8
29120,2021,4397,Derrick Jones Jr.,NA,SF,23,5,NBA,POR,58,43,1318,4,8.3,0.484,1.2,3.7,0.316,2.8,4.6,0.619,1.6,2.5,0.648,2.1,3.5,5.6,1.3,1,1.5,0.9,3.5,10.8
29121,2021,3812,Derrick Rose,NA,PG,32,12,NBA,TOT,50,3,1279,8.1,17.2,0.47,1.4,3.6,0.388,6.7,13.6,0.492,3.1,3.6,0.866,0.6,3.1,3.7,5.9,1.4,0.5,2.2,1.6,20.7
29122,2021,3812,Derrick Rose,NA,PG,32,12,NBA,DET,15,0,342,8.3,19.4,0.429,1.4,4.1,0.333,6.9,15.3,0.455,4.4,5.3,0.84,0.6,2.4,3.1,6.6,1.9,0.4,3.1,1.8,22.4
29123,2021,3812,Derrick Rose,NA,PG,32,12,NBA,NYK,35,3,937,8,16.4,0.487,1.4,3.5,0.411,6.6,12.9,0.507,2.6,3,0.883,0.5,3.3,3.9,5.6,1.2,0.6,1.9,1.5,20
