ID,LATITUDE,LONGITUDE
498,41.0984439986141,28.8051970000464
499,41.0108329980286,28.6921150003397
500,41.0558749330841,28.9037839938779
501,41.0132714529581,29.190602025432
502,40.8579689982236,29.2932740000125
503,41.0177564544823,28.8417597667029
504,41.0495349978106,28.929191999798
505,41.0026828435357,29.066191129336
506,41.0750961101163,28.9067746415732
507,41.0157348468142,29.1003193336651
508,41.018513998214,29.1407569997697
509,41.0198208195151,29.0966913232277
510,41.0468656182652,29.0765016316075
511,41.0220987802789,29.1166555829546
512,41.0514749977765,28.9187800000089
513,40.8406349980866,29.3640609997065
514,41.0453689986098,28.8654420000017
515,41.0275929980376,29.1490400001129
516,41.0577609978725,28.9122609997494
517,41.0715259977783,28.9084729999445
518,41.0107759981139,29.1700490002784
519,41.0179339982773,28.6649069999351
520,40.9817229980431,29.0688999996997
521,41.0778889983602,28.7270750001302
522,41.0326229981549,28.9836919999057
523,41.032834997852,28.7991450001473
524,41.0222189986264,28.7967250003823
525,41.0304219984143,28.8393250001707
526,41.0840711209761,28.8749338629408
527,41.0634399977357,28.968170000526
528,41.0957031133762,28.905282727155
529,41.1440849979301,28.4600450001961
530,40.9958469984632,28.8386509996803
531,41.1093412908907,28.7872991920146
532,40.985382997949,28.6576430000463
533,41.0372299985438,28.7750149995648
534,41.0352530873562,28.6751358263916
535,41.099365998047,28.882794999442
536,41.0248429986274,28.5148160003669
537,41.0636103845021,28.9097979072832
538,41.0352269985228,28.9684360002162
539,41.0265629981329,29.0161799995226
540,40.913444997885,29.1936990000468
541,41.1726329984832,29.608952000021
542,40.9548969980999,29.1006860001057
543,40.9867479037527,28.8991652704575
