time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-03T15:55:22.780Z,-0.1022,123.4212,139.75,4.2,mb,,74,1.137,0.83,us,us100097ua,2017-10-03T00:47:46.040Z,"58km SSE of Bilungala, Indonesia",earthquake,9.4,9.9,0.147,13,reviewed,us,us
2017-07-02T22:48:02.260Z,5.6203,126.5643,81.92,4.2,mb,,123,1.741,0.81,us,us1000969z,2017-10-03T00:47:45.040Z,"92km SSE of Pondaguitan, Philippines",earthquake,9.2,9.5,0.121,19,reviewed,us,us
2017-07-02T14:15:08.470Z,1.9442,126.4421,10,4.2,mb,,112,1.486,0.85,us,us100097wn,2017-10-03T00:47:45.040Z,"150km ENE of Bitung, Indonesia",earthquake,8.3,1.9,0.136,16,reviewed,us,us
2017-07-02T07:16:46.050Z,2.4493,128.1039,183.31,4.2,mb,,136,1.822,0.36,us,us100097wc,2017-10-03T00:47:44.040Z,"80km N of Tobelo, Indonesia",earthquake,6.9,8.9,0.136,15,reviewed,us,us
2017-07-02T06:14:27.550Z,5.5338,126.7058,67.48,4.2,mb,,176,1.892,1.01,us,us100097wh,2017-10-03T00:47:44.040Z,"108km SSE of Pondaguitan, Philippines",earthquake,10.1,10.9,0.136,15,reviewed,us,us
2017-07-01T23:05:09.390Z,2.0184,127.8165,230.95,4.1,mb,,108,1.317,0.67,us,us100097tg,2017-09-27T02:03:21.040Z,"38km NNW of Tobelo, Indonesia",earthquake,14.7,8,0.144,13,reviewed,us,us
2017-07-01T21:17:37.500Z,-7.1759,117.1215,605.58,4,mb,,71,3.21,0.98,us,us100097t3,2017-09-27T02:03:21.040Z,"128km NW of Labuhankananga, Indonesia",earthquake,11.9,7.7,0.139,14,reviewed,us,us
2017-07-01T05:11:33.120Z,2.2268,127.2513,107.84,4.9,mb,,95,1.449,0.71,us,us100095ps,2017-09-27T02:03:20.040Z,"100km WNW of Tobelo, Indonesia",earthquake,7.6,6.6,0.074,58,reviewed,us,us
2017-07-01T04:34:58.810Z,-5.9089,128.0393,347.95,4.3,mb,,90,3.835,0.85,us,us100095pi,2017-09-27T02:03:20.040Z,"241km S of Amahusu, Indonesia",earthquake,8.6,16.7,0.217,6,reviewed,us,us
2017-06-30T21:36:47.400Z,-7.2422,128.1444,10,4.6,mb,,60,3.212,1.19,us,us100095ni,2017-09-27T02:03:20.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,7.3,1.9,0.094,34,reviewed,us,us
2017-06-29T16:57:17.510Z,1.7658,126.5721,35,4.2,mb,,86,1.267,1.14,us,us1000979a,2017-09-27T02:03:18.040Z,"140km NW of Kota Ternate, Indonesia",earthquake,6.9,2,0.187,9,reviewed,us,us
2017-06-29T10:33:30.040Z,5.6795,125.6928,137.22,4.7,mb,,84,1.385,1.18,us,us1000958m,2017-09-27T02:03:18.040Z,"22km ESE of Kalbay, Philippines",earthquake,8.3,7.3,0.055,100,reviewed,us,us
2017-06-28T23:45:06.010Z,8.8146,126.7072,10,4.5,mb,,114,2.062,1.18,us,us100096wy,2017-09-27T02:03:17.040Z,"45km E of Aras-asan, Philippines",earthquake,5.6,1.9,0.14,15,reviewed,us,us
2017-06-28T22:00:40.860Z,-6.1923,103.7696,46.22,4.1,mb,,188,1.992,0.66,us,us100096ws,2017-09-27T02:03:17.040Z,"99km SSW of Biha, Indonesia",earthquake,11.7,10.1,0.185,8,reviewed,us,us
2017-06-28T21:05:46.840Z,1.8244,126.7114,41.07,4.2,mb,,120,1.233,0.94,us,us10009537,2017-09-27T02:03:17.040Z,"136km NNW of Kota Ternate, Indonesia",earthquake,7.9,10.4,0.132,16,reviewed,us,us
2017-06-28T20:37:17.930Z,8.7643,127.1865,25.21,4.4,mb,,189,2.317,1.09,us,us100096wn,2017-09-27T02:03:17.040Z,"97km E of Marihatag, Philippines",earthquake,11,5.7,0.17,10,reviewed,us,us
2017-06-28T15:21:59.820Z,8.2273,126.6032,54.66,4.4,mb,,119,1.534,0.85,us,us1000953j,2017-09-27T02:03:16.040Z,"20km ENE of Barcelona, Philippines",earthquake,9.4,8.4,0.085,40,reviewed,us,us
2017-06-28T10:41:35.020Z,-6.5338,105.1342,36.76,4.5,mb,,142,3.06,0.45,us,us100096w2,2017-09-27T02:03:16.040Z,"57km WNW of Babakantonggoh, Indonesia",earthquake,4.7,11.3,0.15,13,reviewed,us,us
2017-06-28T01:33:25.900Z,5.1184,125.3864,36.37,4.3,mb,,108,1.947,1.23,us,us100096vp,2017-09-27T02:03:16.040Z,"32km SSW of Sarangani, Philippines",earthquake,7.9,9.8,0.142,14,reviewed,us,us
2017-06-27T17:57:59.830Z,-7.4823,125.8371,406.81,4.3,mb,,40,2.74,1.03,us,us100096q6,2017-09-27T02:03:15.040Z,"122km NNE of Dili, East Timor",earthquake,8.6,9.4,0.125,18,reviewed,us,us
2017-06-27T14:55:29.580Z,1.4186,126.7881,77.1,4.9,mb,,83,0.864,0.56,us,us20009pvs,2017-09-27T02:03:15.040Z,"95km NW of Kota Ternate, Indonesia",earthquake,6.5,4,0.053,114,reviewed,us,us
2017-06-27T07:22:46.050Z,2.2425,126.6935,51.69,4,mb,,180,1.608,0.6,us,us100096pd,2017-09-27T02:03:15.040Z,"157km WNW of Tobelo, Indonesia",earthquake,10,7,0.144,13,reviewed,us,us
2017-06-27T00:29:18.880Z,2.5596,126.8388,60.69,4.2,mb,,126,1.852,0.85,us,us100096nr,2017-09-27T02:03:14.040Z,"159km NW of Tobelo, Indonesia",earthquake,12.2,9.5,0.124,18,reviewed,us,us
2017-06-26T15:52:33.730Z,-4.0625,101.9279,40.89,4.2,mb,,184,1.066,0.67,us,us100096ew,2017-09-27T02:03:14.040Z,"47km SW of Bengkulu, Indonesia",earthquake,10,11.1,0.167,12,reviewed,us,us
2017-06-26T13:24:20.340Z,0.4798,126.6561,57.25,4.5,mb,,101,0.767,0.29,us,us20009pq7,2017-09-27T02:03:13.040Z,"85km WSW of Kota Ternate, Indonesia",earthquake,8.2,11,0.156,12,reviewed,us,us
2017-06-26T13:12:53.730Z,-9.5706,124.6893,22.71,5,mb,,51,0.454,1.12,us,us20009pq5,2017-11-11T07:01:56.619Z,"7km E of Leof, Indonesia",earthquake,5.5,3.4,0.08,50,reviewed,us,us
2017-06-26T08:26:41.220Z,3.0047,127.9657,139.75,4.2,mb,,105,2.297,0.58,us,us100096e9,2017-09-27T02:03:13.040Z,"141km N of Tobelo, Indonesia",earthquake,9.9,7.9,0.084,40,reviewed,us,us
2017-06-25T19:45:16.130Z,5.8229,125.9897,125.7,4.5,mb,,108,1.304,0.77,us,us20009pmw,2017-09-27T02:03:12.040Z,"39km ESE of Culaman, Philippines",earthquake,9.4,7.1,0.067,65,reviewed,us,us
2017-06-25T14:38:23.110Z,2.4923,95.8831,23.56,4.2,mb,,207,2.062,0.76,us,us100095jw,2017-09-27T02:03:12.040Z,"55km W of Sinabang, Indonesia",earthquake,6.6,8,0.176,9,reviewed,us,us
2017-06-25T07:36:48.700Z,4.568,125.5866,151.55,4.5,mb,,112,2.485,1.02,us,us20009pld,2017-09-27T02:03:11.040Z,"93km S of Sarangani, Philippines",earthquake,7.7,6.6,0.075,53,reviewed,us,us
2017-06-25T06:30:25.100Z,-1.316,120.5997,10,4.7,mb,,80,2.188,0.5,us,us20009pla,2017-09-27T02:03:11.040Z,"13km NNW of Kasiguncu, Indonesia",earthquake,2.8,1.9,0.081,46,reviewed,us,us
2017-06-25T05:37:42.340Z,0.2332,122.0857,178.68,4.3,mb,,177,1.44,0.68,us,us100095j5,2017-09-27T02:03:11.040Z,"43km SW of Tilamuta, Indonesia",earthquake,10.2,7.4,0.111,23,reviewed,us,us
2017-06-24T21:54:32.950Z,-7.094,125.3542,493.21,4.3,mb,,35,2.854,0.86,us,us20009pix,2017-08-23T16:35:50.040Z,"163km N of Dili, East Timor",earthquake,10.7,9.2,0.102,27,reviewed,us,us
2017-06-24T15:34:10.590Z,0.6251,98.1142,32.53,4.8,mb,,60,0.863,1,us,us20009ph5,2017-08-23T16:35:50.040Z,"144km SSW of Sibolga, Indonesia",earthquake,6.5,5.2,0.073,58,reviewed,us,us
2017-06-23T19:38:43.860Z,6.4508,124.5285,411.69,4.1,mb,,83,6.131,0.98,us,us10009591,2017-08-23T16:35:43.040Z,"9km SW of Tuka, Philippines",earthquake,9.5,9.1,0.083,40,reviewed,us,us
2017-06-23T18:00:13.430Z,-7.203,105.53,10,4.4,mb,,138,2.103,0.89,us,us1000958t,2017-08-23T16:35:43.040Z,"Java, Indonesia",earthquake,6.5,1.9,0.138,15,reviewed,us,us
2017-06-23T17:06:48.690Z,-1.8294,99.2771,10,4.3,mb,,207,2.773,0.63,us,us1000958s,2017-08-23T16:35:43.040Z,"Kepulauan Mentawai region, Indonesia",earthquake,9.1,2,0.307,4,reviewed,us,us
2017-06-23T14:34:54.770Z,-7.9806,117.6513,37.53,4.5,mb,,83,3.497,1.08,us,us1000958k,2017-08-23T16:35:43.040Z,"21km NW of Labuhankananga, Indonesia",earthquake,8.7,13.5,0.205,7,reviewed,us,us
2017-06-23T11:55:56.800Z,0.8501,123.2722,52.46,4.6,mb,,56,1.944,0.68,us,us20009p8g,2017-08-23T16:35:48.040Z,"6km S of Boroko, Indonesia",earthquake,6.1,7.8,0.072,58,reviewed,us,us
2017-06-22T23:08:09.000Z,-6.8916,126.8728,389.52,4.3,mb,,73,3.839,0.43,us,us20009p5f,2017-08-23T16:35:47.040Z,"233km NE of Dili, East Timor",earthquake,9,9.8,0.119,20,reviewed,us,us
2017-06-22T20:56:31.350Z,1.0942,125.5775,83.07,4,mb,,76,1.817,0.86,us,us1000956n,2017-08-23T16:35:43.040Z,"58km SE of Bitung, Indonesia",earthquake,7.6,8.7,0.13,16,reviewed,us,us
2017-06-22T19:20:02.460Z,-10.2589,112.7665,10,4.2,mb,,94,2.242,0.79,us,us1000956u,2017-08-23T16:35:43.040Z,"205km S of Krajan Tambakrejo, Indonesia",earthquake,6,2,0.263,4,reviewed,us,us
2017-06-22T14:38:46.680Z,-5.9678,102.3471,10,5.1,mb,,168,1.707,1.23,us,us20009p1y,2017-08-23T16:35:47.040Z,"187km WSW of Kuripan, Indonesia",earthquake,8.3,1.9,0.073,61,reviewed,us,us
2017-06-22T01:29:12.730Z,-4.5698,102.6039,52.51,4.3,mb,,81,0.407,0.79,us,us1000955k,2017-08-23T16:35:42.040Z,"93km SSE of Bengkulu, Indonesia",earthquake,10.2,3.1,0.168,10,reviewed,us,us
2017-06-21T22:46:42.690Z,2.7318,126.1314,90.39,4.3,mb,,80,2.305,0.89,us,us20009q2e,2017-08-23T16:35:50.040Z,"177km NE of Bitung, Indonesia",earthquake,5.5,8.4,0.117,21,reviewed,us,us
2017-06-21T21:30:53.820Z,3.5689,127.2152,59.14,4.2,mb,,155,2.782,0.58,us,us20009q2c,2017-08-23T16:35:50.040Z,"221km NNW of Tobelo, Indonesia",earthquake,10.9,10.4,0.152,12,reviewed,us,us
2017-06-21T05:25:03.390Z,0.6052,98.5217,47.42,4.6,mb,,166,1.173,0.75,us,us20009nu7,2017-08-23T16:35:46.040Z,"118km SW of Padangsidempuan, Indonesia",earthquake,5.1,8.6,0.122,20,reviewed,us,us
2017-06-20T20:43:41.700Z,-7.6454,127.5352,173.65,4.6,mb,,50,3.744,0.91,us,us20009nsy,2017-08-23T16:35:46.040Z,"238km ENE of Dili, East Timor",earthquake,5.8,4.6,0.079,53,reviewed,us,us
2017-06-20T18:21:41.470Z,-4.1281,102.1165,64.6,5.2,mb,,24,0.868,0.81,us,us20009nrs,2017-08-23T16:35:45.040Z,"39km SSW of Bengkulu, Indonesia",earthquake,6.9,4.7,0.043,179,reviewed,us,us
2017-06-20T12:02:59.960Z,-8.0637,122.7676,227.34,4.4,mb,,44,0.773,0.86,us,us20009npe,2017-08-23T16:35:45.040Z,"45km N of Palue, Indonesia",earthquake,8.9,7,0.108,25,reviewed,us,us
2017-06-20T03:04:08.230Z,1.6555,126.0267,25.15,4.3,mb,,94,1.601,0.62,us,us20009pbc,2017-08-23T16:35:49.040Z,"96km ENE of Bitung, Indonesia",earthquake,8.9,7.6,0.168,10,reviewed,us,us
2017-06-19T16:42:38.450Z,-7.7564,128.1692,148.78,4,mb,,193,3.108,0.33,us,us20009pb4,2017-08-23T16:35:49.040Z,"299km ENE of Dili, East Timor",earthquake,14,25.5,0.258,4,reviewed,us,us
2017-06-19T07:32:42.980Z,1.1216,97.1806,29.09,4.2,mb,,190,0.434,0.68,us,us20009paj,2017-08-23T16:35:48.040Z,"174km SSE of Sinabang, Indonesia",earthquake,12.4,7.8,0.116,21,reviewed,us,us
2017-06-19T04:39:08.960Z,-7.5021,118.3251,570.65,4.7,mb,,50,2.849,1.04,us,us20009nix,2017-08-23T16:35:44.040Z,"87km NNW of Sampungu, Indonesia",earthquake,9.7,5.7,0.067,68,reviewed,us,us
2017-06-17T21:27:12.170Z,-3.2652,101.1271,49.01,4.3,mb,,190,2.124,0.83,us,us20009p34,2017-08-18T23:13:32.040Z,"133km SSW of Sungaipenuh, Indonesia",earthquake,6.9,9.2,0.132,16,reviewed,us,us
2017-06-17T17:52:19.590Z,3.7342,128.0242,120.35,4.6,mb,,105,4.111,1.07,us,us20009nah,2017-08-18T23:13:32.040Z,"221km N of Tobelo, Indonesia",earthquake,6.4,7.4,0.083,43,reviewed,us,us
2017-06-17T14:23:47.230Z,-2.5576,121.7382,10,4.8,mb,,58,1.825,1.2,us,us20009n9x,2017-08-18T23:13:32.040Z,"72km E of Malili, Indonesia",earthquake,2.4,1.9,0.095,34,reviewed,us,us
2017-06-16T23:38:58.510Z,-1.1021,120.1069,10,4.2,mb,,85,2.299,0.37,us,us20009p10,2017-08-18T23:13:31.040Z,"35km SE of Palu, Indonesia",earthquake,7,2,0.187,8,reviewed,us,us
2017-06-16T17:04:58.770Z,0.142,121.8617,174.63,4.3,mb,,150,1.446,0.98,us,us20009p0t,2017-08-18T23:13:30.040Z,"54km SE of Lemito, Indonesia",earthquake,9.6,7.8,0.116,22,reviewed,us,us
2017-06-16T11:24:40.360Z,3.439,126.7062,10,4.4,mb,,49,2.73,0.58,us,us20009p0n,2017-08-18T23:13:30.040Z,"238km NW of Tobelo, Indonesia",earthquake,8,1.9,0.11,24,reviewed,us,us
2017-06-16T01:44:18.540Z,8.2968,126.5457,81.44,4.9,mb,,104,1.55,0.8,us,us20009mwd,2017-08-18T23:13:29.040Z,"19km NE of Barcelona, Philippines",earthquake,8.9,6.9,0.066,72,reviewed,us,us
2017-06-15T14:34:05.770Z,0.0971,126.9005,10,4.2,mb,,94,0.816,1.23,us,us20009nv0,2017-08-18T23:13:28.040Z,"91km SW of Kota Ternate, Indonesia",earthquake,6.1,1.8,0.166,10,reviewed,us,us
2017-06-15T12:38:20.880Z,-8.5721,118.2999,138.6,4.4,mb,,71,3.817,1.27,us,us20009mlv,2017-08-18T23:13:28.040Z,"2km SSE of Npongge, Indonesia",earthquake,7.9,7.5,0.103,27,reviewed,us,us
2017-06-14T17:48:15.350Z,-7.481,127.897,153.91,4.6,mb,,35,3.407,0.9,us,us20009mfx,2017-08-18T23:13:27.040Z,"282km ENE of Dili, East Timor",earthquake,7.7,5.2,0.063,75,reviewed,us,us
2017-06-14T09:47:47.990Z,2.6356,128.2109,48.71,4.9,mb,,89,2.034,0.71,us,us20009meb,2017-08-18T23:13:27.040Z,"102km NNE of Tobelo, Indonesia",earthquake,8,7.6,0.069,67,reviewed,us,us
2017-06-13T22:27:05.390Z,-4.6262,102.2317,53.27,4.4,mb,,126,0.768,0.6,us,us20009m8r,2017-08-18T23:13:26.040Z,"91km S of Bengkulu, Indonesia",earthquake,6.4,7.1,0.098,30,reviewed,us,us
2017-06-13T22:25:09.910Z,-5.8851,125.1475,35.11,4.1,mb,,61,3.942,1.11,us,us20009m8m,2017-08-18T23:13:26.040Z,"277km SSW of Leksula, Indonesia",earthquake,3.9,10.4,0.145,13,reviewed,us,us
2017-06-13T16:10:20.360Z,2.4126,126.8578,35,4.8,mb,,66,1.707,1,us,us20009m59,2017-08-18T23:13:26.040Z,"148km WNW of Tobelo, Indonesia",earthquake,8,1.9,0.066,74,reviewed,us,us
2017-06-13T15:41:58.920Z,-7.6188,127.572,133.29,4.1,mb,,57,3.71,1.07,us,us20009n3p,2017-08-18T23:13:26.040Z,"243km ENE of Dili, East Timor",earthquake,8.9,9.6,0.175,9,reviewed,us,us
2017-06-13T13:39:13.120Z,2.0573,123.794,346.09,4.2,mb,,118,3.154,0.87,us,us20009n36,2017-08-18T23:13:26.040Z,"129km NNW of Bolaang, Indonesia",earthquake,6.6,10,0.11,23,reviewed,us,us
2017-06-13T07:26:05.730Z,3.5742,126.8645,4.93,4.3,mb,,173,2.828,0.73,us,us20009n30,2017-08-18T23:13:25.040Z,"240km NNW of Tobelo, Indonesia",earthquake,19.1,6.7,0.148,13,reviewed,us,us
2017-06-13T04:34:28.630Z,5.1627,125.2353,37.79,4.5,mb,,135,1.925,0.46,us,us20009n2v,2017-08-18T23:13:25.040Z,"36km SW of Sarangani, Philippines",earthquake,4.3,10.8,0.14,15,reviewed,us,us
2017-06-13T03:25:36.930Z,1.8136,122.5826,424.52,3.9,mb,,129,1.93,0.78,us,us20009n2t,2017-08-18T23:13:25.040Z,"125km NW of Boroko, Indonesia",earthquake,16.8,7.8,0.149,12,reviewed,us,us
2017-06-12T20:34:26.130Z,-4.5937,102.5848,52.62,4.3,mb,,187,0.436,0.85,us,us20009n25,2017-08-18T23:13:25.040Z,"94km SSE of Bengkulu, Indonesia",earthquake,10,7.2,0.16,11,reviewed,us,us
2017-06-12T11:35:04.880Z,-8.7122,119.1491,141.46,4.1,mb,,74,3.054,1.21,us,us20009n1u,2017-08-18T23:13:24.040Z,"18km SE of Sigirato, Indonesia",earthquake,8.2,9.1,0.15,12,reviewed,us,us
2017-06-12T06:27:12.330Z,7.1072,127.3437,34.86,4.6,mb,,91,1.751,0.68,us,us20009lx2,2017-08-18T23:13:23.040Z,"94km ESE of Santiago, Philippines",earthquake,8.4,5.5,0.058,90,reviewed,us,us
2017-06-12T04:30:36.730Z,3.6904,126.7757,56.82,5.4,mb,,65,2.958,0.88,us,us20009lww,2017-08-18T23:13:23.040Z,"238km SE of Sarangani, Philippines",earthquake,7.5,6.2,0.042,189,reviewed,us,us
2017-06-11T23:15:06.150Z,-8.3206,106.259,7,5.7,mww,,46,2.004,1.46,us,us20009lwc,2017-08-18T23:13:23.040Z,"109km SSW of Cibungur, Indonesia",earthquake,3.2,1.7,0.048,42,reviewed,us,us
2017-06-11T21:32:31.490Z,-6.0236,127.8056,403.04,4.2,mb,,104,3.976,0.33,us,us20009n17,2017-08-18T23:13:23.040Z,"256km S of Amahusu, Indonesia",earthquake,12.3,12.3,0.136,15,reviewed,us,us
2017-06-11T19:54:28.770Z,-1.3191,120.518,10,4.3,mb,,82,2.27,1.34,us,us20009n0w,2017-08-18T23:13:23.040Z,"19km NW of Kasiguncu, Indonesia",earthquake,4.6,2,0.201,7,reviewed,us,us
2017-06-11T17:08:08.690Z,1.4858,123.8416,28.18,4.3,mb,,187,2.729,1.36,us,us20009n0r,2017-08-18T23:13:22.040Z,"69km NNW of Bolaang, Indonesia",earthquake,8.7,8.1,0.137,15,reviewed,us,us
2017-06-11T07:02:34.060Z,-4.4127,126.0841,412.58,4.8,mb,,28,4.707,0.72,us,us20009lty,2017-08-18T23:13:22.040Z,"84km SW of Leksula, Indonesia",earthquake,8.9,6.6,0.054,106,reviewed,us,us
2017-06-11T01:51:51.710Z,3.8086,126.7135,34.62,4.5,mb,,158,3.086,1.01,us,us20009n0c,2017-08-18T23:13:21.040Z,"224km SE of Sarangani, Philippines",earthquake,8.9,6.1,0.156,12,reviewed,us,us
2017-06-10T18:50:47.730Z,-9.525,117.5285,72.2,4.1,mb,,103,3.496,0.91,us,us20009my6,2017-08-16T02:42:23.040Z,"84km SSW of Pisangkemeng, Indonesia",earthquake,8.2,9.8,0.135,15,reviewed,us,us
2017-06-10T15:51:05.070Z,-4.1883,126.9146,333.82,4.1,mb,,89,5.471,1.02,us,us20009mya,2017-08-16T02:42:22.040Z,"63km SE of Leksula, Indonesia",earthquake,11.1,12.6,0.145,13,reviewed,us,us
2017-06-09T15:34:37.520Z,-1.341,120.6185,10,4.9,mb,,80,2.173,1.19,us,us20009lkk,2017-08-16T02:42:21.040Z,"9km NNW of Kasiguncu, Indonesia",earthquake,6.4,1.9,0.076,55,reviewed,us,us
2017-06-09T13:32:50.580Z,-5.8129,127.7866,398.14,4,mb,,93,4.099,0.4,us,us20009mrh,2017-08-16T02:42:21.040Z,"234km S of Amahusu, Indonesia",earthquake,9.3,8.5,0.164,10,reviewed,us,us
2017-06-09T12:58:22.440Z,5.5313,125.1672,13.99,5.2,mb,,52,1.582,1,us,us20009lil,2017-08-16T02:42:21.040Z,"21km WSW of Balangonan, Philippines",earthquake,6.6,2.3,0.042,185,reviewed,us,us
2017-06-08T12:00:57.640Z,-0.2722,125.8894,61.36,4.3,mb,,61,1.804,0.64,us,us20009mny,2017-08-16T02:42:20.040Z,"178km NNE of Dofa, Indonesia",earthquake,5.1,11,0.147,13,reviewed,us,us
2017-06-08T11:57:17.120Z,-11.4413,118.4324,38.28,4.4,mb,,94,4.67,1.16,us,us20009lb0,2017-08-16T02:42:20.040Z,"206km SSW of Kahale, Indonesia",earthquake,5.9,11.2,0.143,14,reviewed,us,us
2017-06-07T19:41:41.480Z,-8.2694,119.1401,35,4.2,mb,,86,3.085,0.97,us,us20009m63,2017-08-16T02:42:19.040Z,"19km ENE of Oitui, Indonesia",earthquake,5.1,2,0.167,10,reviewed,us,us
2017-06-07T14:18:53.490Z,2.3502,126.8343,57.56,4.8,mb,,100,1.655,0.82,us,us20009l3s,2017-08-16T02:42:19.040Z,"147km WNW of Tobelo, Indonesia",earthquake,8.4,7,0.074,57,reviewed,us,us
2017-06-07T13:08:23.730Z,-2.168,102.2183,205.08,4.2,mb,,127,2.298,1.02,us,us20009m5x,2017-08-16T02:42:19.040Z,"93km E of Sungaipenuh, Indonesia",earthquake,8.4,9.5,0.141,14,reviewed,us,us
2017-06-07T07:38:41.960Z,-1.3239,120.4132,10,4.7,mb,,85,2.374,1.29,us,us20009l2k,2017-08-16T02:42:19.040Z,"29km WNW of Kasiguncu, Indonesia",earthquake,6.7,1.9,0.097,32,reviewed,us,us
2017-06-06T15:14:59.570Z,-1.2843,120.5419,10,4.5,mb,,81,2.242,0.81,us,us20009kxg,2017-08-16T02:42:18.040Z,"19km NW of Kasiguncu, Indonesia",earthquake,6.4,1.9,0.136,16,reviewed,us,us
2017-06-05T14:46:09.990Z,0.3057,99.5322,105.92,4.6,mb,,153,1.507,0.7,us,us20009lk7,2017-08-16T02:42:17.040Z,"85km WNW of Bonjol, Indonesia",earthquake,7.3,6.5,0.152,13,reviewed,us,us
2017-06-05T13:59:30.330Z,-1.2588,120.3901,10,4.2,mb,,83,2.386,0.7,us,us20009lk6,2017-08-16T02:42:17.040Z,"34km WNW of Kasiguncu, Indonesia",earthquake,6.5,1.7,0.167,10,reviewed,us,us
2017-06-05T04:41:02.960Z,-8.1091,119.6927,205.61,4.2,mb,,77,2.571,1.09,us,us20009ljz,2017-08-16T02:42:16.040Z,"47km NNW of Labuhanbajo, Indonesia",earthquake,8.9,8.4,0.132,16,reviewed,us,us
2017-06-04T12:42:21.570Z,2.8091,128.3131,51.34,4.4,mb,,148,2.233,1.27,us,us20009ljd,2017-08-16T02:42:16.040Z,"124km NNE of Tobelo, Indonesia",earthquake,13.1,10.1,0.154,12,reviewed,us,us
2017-06-04T00:51:52.390Z,2.4073,126.852,52.23,4.6,mb,,106,1.704,1.01,us,us20009kk6,2017-08-16T02:42:15.040Z,"149km WNW of Tobelo, Indonesia",earthquake,4.6,7.1,0.071,59,reviewed,us,us
2017-06-03T18:51:51.450Z,6.5018,126.2943,89.06,4.7,mb,,81,0.907,0.83,us,us20009kir,2017-08-15T02:26:52.040Z,"19km E of Nangan, Philippines",earthquake,7.1,6.7,0.064,73,reviewed,us,us
2017-06-03T11:15:34.630Z,1.5934,126.5787,59.24,4.9,mb,,84,1.134,1.13,us,us20009khu,2017-08-15T02:26:52.040Z,"125km NW of Kota Ternate, Indonesia",earthquake,8,7.3,0.076,54,reviewed,us,us
2017-06-03T10:20:05.320Z,4.7718,125.708,129.13,4.2,mb,,111,2.286,0.99,us,us20009lh6,2017-08-15T02:26:52.040Z,"74km SSE of Sarangani, Philippines",earthquake,5.2,8.4,0.115,21,reviewed,us,us
2017-06-03T03:22:06.330Z,-8.0288,107.9351,69.86,4.4,mb,,91,2.565,0.43,us,us20009lgr,2017-08-15T02:26:52.040Z,"32km SSW of Cipatujah Selatan, Indonesia",earthquake,10,11.2,0.219,6,reviewed,us,us
2017-06-02T20:18:14.080Z,-7.3943,119.4761,262.99,4.2,mb,,107,3,1.09,us,us20009lcr,2017-08-15T02:26:51.040Z,"116km NNE of Sangiang, Indonesia",earthquake,11.4,11.2,0.214,6,reviewed,us,us
2017-06-02T16:23:53.850Z,-1.2306,120.5324,19.92,4.5,mb,,80,2.246,1.04,us,us20009jaf,2017-08-15T02:26:51.040Z,"25km NNW of Kasiguncu, Indonesia",earthquake,4.7,5.2,0.111,24,reviewed,us,us
2017-06-02T14:59:14.570Z,1.7571,126.6552,69.28,4.1,mb,,178,1.21,0.86,us,us20009lcq,2017-08-15T02:26:51.040Z,"133km NW of Kota Ternate, Indonesia",earthquake,10.3,11.1,0.157,11,reviewed,us,us
2017-06-02T05:59:17.470Z,-1.2263,120.4977,10,5,mb,,81,2.28,1.14,us,us20009j64,2017-08-15T02:26:51.040Z,"27km NW of Kasiguncu, Indonesia",earthquake,4.2,1.8,0.07,65,reviewed,us,us
2017-06-01T18:44:30.080Z,-8.2333,121.6397,33.04,4.6,mb,,74,0.714,0.79,us,us10008x7g,2017-08-15T02:26:50.040Z,"35km NNW of Detuwane, Indonesia",earthquake,7.1,6.1,0.097,32,reviewed,us,us
2017-06-01T00:49:12.090Z,-1.3189,120.6458,10,4.2,mb,,136,2.143,0.39,us,us20009la0,2017-08-15T02:26:49.040Z,"11km N of Kasiguncu, Indonesia",earthquake,7.2,1.9,0.235,5,reviewed,us,us
2017-05-31T12:45:37.000Z,-1.1075,120.6105,10,4.2,mb,,84,2.161,0.49,us,us20009l3v,2017-08-15T02:26:49.040Z,"35km NNW of Poso, Indonesia",earthquake,6.2,1.9,0.235,5,reviewed,us,us
2017-05-31T09:55:57.120Z,4.2628,126.0812,118.88,4.2,mb,,135,3.697,0.71,us,us20009l46,2017-08-15T02:26:49.040Z,"143km SSE of Sarangani, Philippines",earthquake,13.2,11.5,0.141,14,reviewed,us,us
2017-05-31T04:42:03.690Z,-1.1906,120.6301,10,4.8,mb,,93,2.146,0.53,us,us10008wsi,2017-08-15T02:26:48.040Z,"25km N of Kasiguncu, Indonesia",earthquake,4.1,1.9,0.1,31,reviewed,us,us
2017-05-31T02:59:22.270Z,-1.1896,120.655,10,4.4,mb,,100,2.121,0.98,us,us20009l3w,2017-08-15T02:26:48.040Z,"25km NNW of Poso, Indonesia",earthquake,6,1.5,0.149,13,reviewed,us,us
2017-05-31T02:26:29.500Z,6.0424,123.755,559.38,4.1,mb,,75,2.079,0.89,us,us20009l3x,2017-08-15T02:26:48.040Z,"51km WSW of Palimbang, Philippines",earthquake,12.5,9.4,0.097,29,reviewed,us,us
2017-05-30T23:17:21.630Z,5.6026,127.1123,137.58,4.3,mb,,168,2.108,0.73,us,us20009kyz,2017-08-15T02:26:48.040Z,"133km SE of Pondaguitan, Philippines",earthquake,11.3,9.6,0.113,22,reviewed,us,us
